elapsed_time,ax,ay,az,vibration
00:00:12.676,136.0,-1036.0,14932.0,1415.49
00:00:12.708,140.0,-1020.0,14976.0,1372.65
00:00:12.738,160.0,-988.0,15020.0,1330.69
00:00:12.769,148.0,-1028.0,14920.0,1427.89
00:00:12.800,144.0,-1016.0,15012.0,1336.97
00:00:12.832,112.0,-1072.0,15068.0,1277.50
00:00:12.862,204.0,-952.0,15068.0,1284.58
00:00:12.892,160.0,-948.0,15016.0,1337.25
00:00:12.923,252.0,-1088.0,14980.0,1362.43
00:00:12.953,172.0,-920.0,14956.0,1398.74
00:00:12.984,40.0,-1012.0,14884.0,1465.58
00:00:13.014,192.0,-976.0,15048.0,1303.16
00:00:13.044,168.0,-908.0,15160.0,1195.90
00:00:13.073,136.0,-992.0,14972.0,1378.56
00:00:13.104,148.0,-1036.0,15016.0,1331.58
00:00:13.136,176.0,-1032.0,15012.0,1335.54
00:00:13.166,184.0,-976.0,14908.0,1442.95
00:00:13.196,112.0,-1012.0,15176.0,1173.88
00:00:13.226,228.0,-956.0,15080.0,1272.01
00:00:13.255,76.0,-984.0,15096.0,1255.77
00:00:13.286,76.0,-1052.0,15112.0,1235.24
00:00:13.316,160.0,-944.0,15036.0,1317.55
00:00:13.347,164.0,-1064.0,14928.0,1417.23
00:00:13.376,244.0,-996.0,14856.0,1492.65
00:00:13.406,300.0,-880.0,15004.0,1351.22
00:00:13.438,152.0,-1032.0,14948.0,1399.65
00:00:13.468,148.0,-948.0,15080.0,1273.51
00:00:13.496,40.0,-936.0,14928.0,1426.63
00:00:13.526,108.0,-952.0,14976.0,1377.38
00:00:13.556,152.0,-916.0,14920.0,1435.14
00:00:13.587,152.0,-932.0,14936.0,1418.18
00:00:13.617,148.0,-972.0,15148.0,1204.13
00:00:13.647,104.0,-996.0,15000.0,1350.61
00:00:13.677,32.0,-1020.0,14896.0,1453.08
00:00:13.708,184.0,-996.0,15096.0,1254.06
00:00:13.739,144.0,-1020.0,14960.0,1388.58
00:00:13.770,184.0,-1052.0,15068.0,1278.20
00:00:13.800,120.0,-876.0,14988.0,1369.94
00:00:13.830,240.0,-952.0,14968.0,1383.84
00:00:13.860,164.0,-936.0,14952.0,1401.83
00:00:13.891,116.0,-1064.0,15000.0,1345.86
00:00:13.922,128.0,-1068.0,15052.0,1293.62
00:00:13.952,136.0,-936.0,15136.0,1218.48
00:00:13.983,180.0,-984.0,14916.0,1434.49
00:00:14.013,72.0,-1028.0,14980.0,1368.60
00:00:14.044,196.0,-1060.0,15152.0,1193.70
00:00:14.075,236.0,-1096.0,15040.0,1302.27
00:00:14.104,96.0,-980.0,14932.0,1419.57
00:00:14.136,272.0,-1004.0,14892.0,1455.72
00:00:14.166,164.0,-856.0,14844.0,1514.43
00:00:14.195,184.0,-996.0,14968.0,1381.77
00:00:14.226,172.0,-1028.0,14948.0,1399.71
00:00:14.257,124.0,-1044.0,14984.0,1363.16
00:00:14.288,104.0,-1140.0,15000.0,1340.38
00:00:14.317,84.0,-956.0,14940.0,1413.21
00:00:14.347,108.0,-988.0,14924.0,1426.94
00:00:14.378,164.0,-1068.0,14940.0,1404.98
00:00:14.408,60.0,-1096.0,15100.0,1244.16
00:00:14.439,100.0,-972.0,14924.0,1428.05
00:00:14.470,180.0,-1004.0,15064.0,1285.51
00:00:14.501,228.0,-1036.0,15056.0,1290.68
00:00:14.532,144.0,-1028.0,15088.0,1260.33
00:00:14.563,104.0,-1028.0,15068.0,1280.62
00:00:14.593,80.0,-1024.0,15008.0,1340.89
00:00:14.623,140.0,-996.0,14920.0,1430.14
00:00:14.654,204.0,-1040.0,14872.0,1474.29
00:00:14.684,196.0,-1028.0,15032.0,1315.62
00:00:14.716,184.0,-1060.0,14972.0,1373.40
00:00:14.746,108.0,-976.0,15040.0,1311.98
00:00:14.777,144.0,-1056.0,15040.0,1306.29
00:00:14.809,196.0,-1044.0,14992.0,1354.42
00:00:14.839,212.0,-956.0,14972.0,1380.01
00:00:14.870,196.0,-1064.0,15024.0,1321.10
00:00:14.900,112.0,-976.0,15116.0,1236.11
00:00:14.931,224.0,-1000.0,15008.0,1341.05
00:00:14.963,180.0,-1004.0,15152.0,1197.71
00:00:14.993,140.0,-964.0,15068.0,1284.55
00:00:15.024,108.0,-1016.0,14940.0,1409.10
00:00:15.054,224.0,-948.0,15020.0,1332.45
00:00:15.084,104.0,-948.0,14976.0,1377.66
00:00:15.115,96.0,-1108.0,15120.0,1223.15
00:00:15.145,148.0,-960.0,14988.0,1364.56
00:00:15.174,60.0,-1004.0,15136.0,1214.62
00:00:15.204,144.0,-980.0,15000.0,1351.33
00:00:15.233,28.0,-976.0,14864.0,1487.97
00:00:15.265,148.0,-1116.0,14908.0,1433.55
00:00:15.296,224.0,-1004.0,15124.0,1225.06
00:00:15.327,140.0,-1004.0,14956.0,1393.68
00:00:15.357,140.0,-1028.0,14992.0,1356.14
00:00:15.389,160.0,-1012.0,15072.0,1277.22
00:00:15.419,160.0,-948.0,15012.0,1341.25
00:00:15.450,120.0,-1092.0,15012.0,1331.86
