elapsed_time,ax,ay,az,vibration
00:01:40.717,2504.0,-164.0,-18568.0,2352.80
00:01:40.752,2860.0,-128.0,-23280.0,7071.37
00:01:40.783,2628.0,-908.0,-18828.0,2648.19
00:01:40.814,-804.0,-2364.0,-5544.0,10303.63
00:01:40.845,2820.0,-88.0,-17596.0,1436.76
00:01:40.879,2684.0,-672.0,-17560.0,1392.64
00:01:40.911,2748.0,-496.0,-20416.0,4222.08
00:01:40.942,-2844.0,112.0,-15008.0,1108.50
00:01:40.971,2440.0,-424.0,-18068.0,1852.94
00:01:41.005,2692.0,436.0,-23560.0,7333.31
00:01:41.035,2364.0,-412.0,-18756.0,2524.88
00:01:41.067,2376.0,-544.0,-17908.0,1689.12
00:01:41.100,2368.0,-188.0,-18780.0,2545.64
00:01:41.132,2256.0,-464.0,-18576.0,2334.24
00:01:41.164,2344.0,-348.0,-18428.0,2195.74
00:01:41.197,2296.0,-308.0,-18292.0,2054.11
00:01:41.229,2184.0,-324.0,-18268.0,2016.94
00:01:41.261,2272.0,-344.0,-18168.0,1928.74
00:01:41.292,2224.0,-436.0,-18432.0,2186.81
00:01:41.324,2288.0,-420.0,-18240.0,2003.74
00:01:41.356,2148.0,-432.0,-18436.0,2181.74
00:01:41.388,2356.0,-248.0,-18356.0,2124.24
00:01:41.420,2244.0,-320.0,-18408.0,2163.03
00:01:41.452,2300.0,-392.0,-18216.0,1980.81
00:01:41.484,2172.0,-380.0,-18212.0,1961.00
00:01:41.516,2268.0,-360.0,-18356.0,2115.09
00:01:41.548,2180.0,-380.0,-18280.0,2029.45
00:01:41.581,2188.0,-392.0,-18160.0,1911.54
00:01:41.613,2412.0,-352.0,-18300.0,2077.63
00:01:41.646,2252.0,-376.0,-18296.0,2053.91
00:01:41.678,2232.0,-428.0,-18312.0,2068.49
00:01:41.709,2308.0,-356.0,-18368.0,2131.86
00:01:41.741,2188.0,-348.0,-18200.0,1950.35
00:01:41.774,2180.0,-404.0,-18412.0,2161.01
00:01:41.805,2260.0,-448.0,-18416.0,2175.56
00:01:41.836,2200.0,-392.0,-18380.0,2131.35
00:01:41.868,1760.0,-184.0,-17260.0,966.48
00:01:41.899,2084.0,-536.0,-17304.0,1053.28
00:01:41.932,2348.0,-328.0,-18524.0,2291.10
00:01:41.964,2036.0,-236.0,-18192.0,1923.10
00:01:41.995,2104.0,-364.0,-18348.0,2087.83
00:01:42.028,2372.0,-404.0,-18324.0,2097.30
00:01:42.060,2256.0,-584.0,-18448.0,2210.60
00:01:42.093,1652.0,-880.0,-18892.0,2600.50
00:01:42.126,5992.0,-816.0,-22332.0,6752.29
00:01:42.159,3188.0,472.0,-21312.0,5170.29
00:01:42.192,1448.0,-476.0,-16748.0,433.22
00:01:42.226,2724.0,-360.0,-18436.0,2255.63
00:01:42.256,2152.0,28.0,-19048.0,2785.20
00:01:42.288,2324.0,-588.0,-16840.0,625.77
00:01:42.318,3268.0,48.0,-19004.0,2899.00
00:01:42.351,2200.0,-360.0,-18680.0,2428.55
00:01:42.384,2632.0,-624.0,-18172.0,1988.22
00:01:42.414,2028.0,-812.0,-16700.0,458.27
00:01:42.446,2704.0,-464.0,-19384.0,3193.19
00:01:42.479,2640.0,-744.0,-18020.0,1843.55
00:01:42.510,2592.0,-728.0,-19044.0,2849.37
00:01:42.540,2176.0,-296.0,-17984.0,1733.58
00:01:42.572,2184.0,-416.0,-18216.0,1967.17
00:01:42.604,2228.0,-372.0,-18288.0,2042.97
00:01:42.636,2304.0,-336.0,-18180.0,1944.49
00:01:42.668,2188.0,-388.0,-18364.0,2113.96
00:01:42.700,2344.0,-436.0,-18308.0,2078.59
00:01:42.732,2256.0,-348.0,-18364.0,2121.33
00:01:42.764,2232.0,-324.0,-18296.0,2050.49
00:01:42.795,2272.0,-444.0,-18212.0,1974.54
00:01:42.827,2312.0,-312.0,-18220.0,1984.75
00:01:42.859,2268.0,-264.0,-18300.0,2057.90
00:01:42.891,2212.0,-340.0,-18328.0,2080.13
00:01:42.923,2320.0,-400.0,-18268.0,2035.07
00:01:42.956,2236.0,-404.0,-18344.0,2100.19
00:01:42.988,2220.0,-460.0,-18472.0,2226.61
00:01:43.020,2280.0,-372.0,-18172.0,1934.25
00:01:43.051,2192.0,-296.0,-18340.0,2088.90
00:01:43.084,2272.0,-384.0,-18380.0,2139.87
00:01:43.116,2320.0,-488.0,-18340.0,2108.60
00:01:43.149,2204.0,-412.0,-18416.0,2167.99
00:01:43.180,2292.0,-444.0,-18332.0,2096.06
00:01:43.212,2172.0,-356.0,-18364.0,2111.43
00:01:43.243,2344.0,-324.0,-18244.0,2012.82
00:01:43.278,452.0,-4344.0,-22424.0,6461.36
00:01:43.308,3136.0,12.0,-22284.0,6119.58
00:01:43.340,2580.0,-128.0,-20272.0,4051.92
00:01:43.372,2200.0,-328.0,-18216.0,1967.30
00:01:43.402,2268.0,-560.0,-17836.0,1604.34
00:01:43.435,2420.0,-616.0,-18640.0,2422.53
00:01:43.467,2536.0,-424.0,-18444.0,2238.36
00:01:43.497,1936.0,-708.0,-17884.0,1618.41
00:01:43.526,1268.0,-252.0,-16712.0,377.93
00:01:43.557,1724.0,196.0,-18976.0,2671.16
00:01:43.589,3628.0,-440.0,-18244.0,2222.44
00:01:43.620,2432.0,-356.0,-18884.0,2659.29
00:01:43.652,2200.0,-228.0,-18968.0,2712.52
00:01:43.683,2188.0,-540.0,-18000.0,1756.53
00:01:43.713,2096.0,-280.0,-19120.0,2852.58
00:01:43.744,2204.0,-376.0,-17852.0,1607.47
00:01:43.778,2580.0,-468.0,-17860.0,1667.45
00:01:43.810,2296.0,-356.0,-19164.0,2920.33
00:01:43.839,2808.0,-336.0,-20228.0,4040.73
00:01:43.869,2836.0,-856.0,-16372.0,253.85
00:01:43.900,1584.0,-480.0,-16768.0,465.49
00:01:43.932,2464.0,-192.0,-19080.0,2855.40
00:01:43.964,2260.0,-444.0,-18292.0,2052.43
00:01:43.996,2160.0,-412.0,-18116.0,1864.97
00:01:44.028,2200.0,-516.0,-17772.0,1531.08
00:01:44.060,2340.0,-132.0,-19516.0,3272.23
00:01:44.091,2180.0,-444.0,-17968.0,1721.21
00:01:44.123,2228.0,-428.0,-18288.0,2044.19
00:01:44.156,2204.0,-392.0,-18096.0,1849.94
00:01:44.187,2208.0,-428.0,-18156.0,1910.77
00:01:44.219,2212.0,-456.0,-18412.0,2166.00
00:01:44.251,2272.0,-400.0,-18360.0,2120.37
00:01:44.282,2240.0,-444.0,-18316.0,2073.81
00:01:44.314,2276.0,-376.0,-18328.0,2088.61
00:01:44.345,2284.0,-376.0,-18388.0,2149.12
00:01:44.377,2260.0,-444.0,-18440.0,2199.28
00:01:44.410,2272.0,-392.0,-18208.0,1969.39
00:01:44.442,2260.0,-472.0,-18204.0,1965.82
00:01:44.474,2216.0,-360.0,-18312.0,2065.11
00:01:44.507,2260.0,-308.0,-18332.0,2089.35
00:01:44.539,2276.0,-500.0,-18436.0,2198.69
00:01:44.571,2292.0,-380.0,-18128.0,1892.27
00:01:44.603,2276.0,-512.0,-18288.0,2052.19
00:01:44.635,2156.0,-456.0,-18220.0,1968.78
00:01:44.667,2264.0,-500.0,-18252.0,2014.67
00:01:44.699,2376.0,-368.0,-18360.0,2132.76
00:01:44.732,2296.0,-428.0,-18312.0,2076.34
00:01:44.764,-456.0,-1628.0,-15888.0,406.30
00:01:44.795,2284.0,-336.0,-19124.0,2878.84
00:01:44.827,2216.0,-380.0,-18288.0,2041.69
00:01:44.860,2228.0,-308.0,-18308.0,2061.64
00:01:44.891,2404.0,-700.0,-18248.0,2034.98
00:01:44.923,2228.0,-456.0,-18404.0,2159.98
00:01:44.954,2196.0,-476.0,-18296.0,2049.46
00:01:44.987,2228.0,-264.0,-18436.0,2188.02
00:01:45.019,2272.0,-352.0,-18420.0,2178.93
00:01:45.048,1732.0,-4.0,-17980.0,1679.23
00:01:45.078,1704.0,-572.0,-20436.0,4130.89
00:01:45.111,2260.0,-492.0,-18696.0,2454.53
00:01:45.144,2388.0,-536.0,-18496.0,2273.22
00:01:45.176,2300.0,-564.0,-18880.0,2643.94
00:01:45.210,2460.0,-908.0,-17832.0,1639.77
00:01:45.242,2364.0,-552.0,-18352.0,2127.86
00:01:45.276,2076.0,-244.0,-20016.0,3740.85
00:01:45.310,2264.0,-472.0,-17424.0,1192.81
00:01:45.342,2528.0,-156.0,-19148.0,2930.79
00:01:45.372,1824.0,-332.0,-17448.0,1162.22
00:01:45.401,1672.0,-308.0,-15800.0,492.79
00:01:45.430,2232.0,-388.0,-16464.0,235.14
00:01:45.463,1144.0,-1040.0,-15612.0,695.63
00:01:45.493,2344.0,-280.0,-17888.0,1659.10
00:01:45.523,2540.0,-444.0,-18312.0,2108.65
00:01:45.555,2560.0,-292.0,-19500.0,3285.49
00:01:45.587,2172.0,-504.0,-17796.0,1551.14
00:01:45.619,2288.0,-400.0,-18340.0,2102.50
00:01:45.650,2308.0,-428.0,-18228.0,1994.52
00:01:45.683,2188.0,-368.0,-18220.0,1970.60
00:01:45.715,2256.0,-380.0,-18372.0,2129.90
00:01:45.746,2228.0,-324.0,-18132.0,1887.24
00:01:45.779,2260.0,-408.0,-18360.0,2119.07
00:01:45.811,2284.0,-340.0,-18132.0,1894.45
00:01:45.842,2196.0,-332.0,-18396.0,2145.58
00:01:45.874,2236.0,-448.0,-18348.0,2105.17
00:01:45.907,2336.0,-376.0,-18500.0,2266.69
00:01:45.939,2240.0,-228.0,-18340.0,2093.69
00:01:45.970,2244.0,-376.0,-18400.0,2156.14
00:01:46.002,2228.0,-420.0,-18392.0,2147.22
00:01:46.034,2312.0,-368.0,-18232.0,1997.69
00:01:46.066,2148.0,-276.0,-18328.0,2071.50
00:01:46.098,2380.0,-372.0,-18396.0,2169.05
00:01:46.131,2204.0,-364.0,-18344.0,2095.51
00:01:46.163,2348.0,-444.0,-18380.0,2150.69
00:01:46.195,2228.0,-320.0,-18384.0,2137.28
00:01:46.226,2216.0,-336.0,-18152.0,1905.85
00:01:46.259,2216.0,-360.0,-18340.0,2092.90
00:01:46.290,2332.0,-440.0,-18312.0,2081.13
00:01:46.321,2108.0,-860.0,-17572.0,1334.87
00:01:46.352,2300.0,-352.0,-18312.0,2075.23
00:01:46.385,2244.0,-288.0,-18600.0,2353.09
00:01:46.417,2300.0,-400.0,-18324.0,2088.11
00:01:46.448,2280.0,-272.0,-18172.0,1932.49
00:01:46.480,2256.0,-404.0,-18320.0,2078.80
00:01:46.513,2236.0,-356.0,-18512.0,2265.95
00:01:46.545,2176.0,-400.0,-18112.0,1862.63
00:01:46.578,2068.0,-500.0,-18420.0,2158.47
00:01:46.611,2280.0,-472.0,-18360.0,2123.05
00:01:46.643,3256.0,-676.0,-15700.0,335.68
00:01:46.674,2436.0,-264.0,-19432.0,3201.87
00:01:46.706,2440.0,-300.0,-17840.0,1624.59
00:01:46.739,2200.0,-296.0,-20240.0,3977.37
00:01:46.772,2164.0,-516.0,-18352.0,2102.35
00:01:46.802,2252.0,44.0,-20024.0,3766.29
00:01:46.833,408.0,-512.0,-14076.0,2292.78
00:01:46.864,580.0,164.0,-13616.0,2754.67
00:01:46.896,3716.0,-1432.0,-13572.0,2239.80
00:01:46.928,2184.0,-304.0,-18752.0,2497.20
00:01:46.960,3280.0,-520.0,-19072.0,2974.98
00:01:46.992,2704.0,-156.0,-19868.0,3667.77
00:01:47.024,2752.0,-500.0,-17812.0,1646.28
00:01:47.057,2344.0,-448.0,-18384.0,2154.24
00:01:47.089,2152.0,-460.0,-18284.0,2031.95
00:01:47.121,2108.0,-368.0,-18084.0,1826.17
00:01:47.153,2076.0,-560.0,-17192.0,941.94
00:01:47.186,2264.0,-440.0,-17928.0,1691.74
00:01:47.217,2172.0,-360.0,-18256.0,2004.28
00:01:47.249,2260.0,-440.0,-18256.0,2016.62
00:01:47.280,2248.0,-324.0,-18276.0,2032.59
00:01:47.313,2256.0,-388.0,-18292.0,2050.68
00:01:47.345,2256.0,-436.0,-18432.0,2190.67
00:01:47.376,2256.0,-316.0,-18212.0,1969.92
00:01:47.409,2248.0,-372.0,-18240.0,1997.77
00:01:47.441,2180.0,-424.0,-18368.0,2117.77
00:01:47.473,2232.0,-440.0,-18296.0,2052.89
00:01:47.505,2256.0,-428.0,-18476.0,2234.14
00:01:47.537,2172.0,-376.0,-18320.0,2068.14
00:01:47.568,2248.0,-364.0,-18252.0,2009.52
00:01:47.599,2284.0,-404.0,-18380.0,2141.77
00:01:47.630,2296.0,-436.0,-18436.0,2199.54
00:01:47.663,2212.0,-448.0,-18340.0,2094.35
00:01:47.695,2256.0,-312.0,-18300.0,2057.17
00:01:47.726,2300.0,-304.0,-18320.0,2082.32
00:01:47.757,2308.0,-340.0,-18156.0,1921.27
00:01:47.790,2208.0,-404.0,-18352.0,2104.76
00:01:47.822,2280.0,-360.0,-18236.0,1997.50
00:01:47.855,6936.0,1308.0,-23784.0,8425.22
00:01:47.887,2112.0,-508.0,-17660.0,1409.09
00:01:47.919,2268.0,-452.0,-18676.0,2434.64
00:01:47.951,2408.0,-552.0,-18264.0,2046.32
00:01:47.983,2356.0,-488.0,-18348.0,2121.08
00:01:48.016,2256.0,-364.0,-18392.0,2149.42
00:01:48.047,2216.0,-12.0,-18504.0,2252.22
00:01:48.079,2072.0,-248.0,-18528.0,2261.15
00:01:48.113,2416.0,-404.0,-17884.0,1666.98
00:01:48.145,2128.0,-448.0,-18212.0,1957.37
00:01:48.175,2232.0,-156.0,-17836.0,1591.79
00:01:48.206,2568.0,-456.0,-16876.0,692.36
00:01:48.238,2280.0,-668.0,-14640.0,1552.47
00:01:48.268,2268.0,-332.0,-18660.0,2416.26
00:01:48.300,2316.0,-316.0,-18476.0,2239.27
00:01:48.331,2220.0,-256.0,-18612.0,2361.68
00:01:48.364,2216.0,-288.0,-18476.0,2226.65
00:01:48.396,2352.0,-292.0,-18460.0,2227.52
00:01:48.427,2168.0,-284.0,-18452.0,2197.10
00:01:48.459,2100.0,-360.0,-18212.0,1952.21
00:01:48.491,2324.0,-188.0,-18688.0,2448.89
00:01:48.523,2304.0,-412.0,-18312.0,2076.97
00:01:48.554,2176.0,-348.0,-18264.0,2012.46
00:01:48.586,2360.0,-376.0,-18444.0,2214.17
00:01:48.618,2344.0,-388.0,-18316.0,2085.45
00:01:48.650,2184.0,-308.0,-18332.0,2080.21
00:01:48.681,2260.0,-436.0,-18248.0,2008.59
00:01:48.714,2184.0,-356.0,-18048.0,1799.15
00:01:48.746,2296.0,-364.0,-18388.0,2150.36
00:01:48.777,2208.0,-340.0,-18312.0,2063.77
00:01:48.808,2268.0,-296.0,-18276.0,2034.57
00:01:48.840,2316.0,-408.0,-18408.0,2173.61
00:01:48.872,2172.0,-336.0,-18392.0,2138.85
00:01:48.904,2268.0,-320.0,-18380.0,2138.17
00:01:48.936,2160.0,-360.0,-18452.0,2197.48
00:01:48.969,2296.0,-368.0,-18468.0,2229.81
00:01:49.001,2268.0,-324.0,-18276.0,2035.04
00:01:49.033,2200.0,-356.0,-18172.0,1924.15
00:01:49.066,2144.0,-356.0,-18260.0,2004.88
00:01:49.098,2344.0,-316.0,-18232.0,2000.78
00:01:49.130,2276.0,-364.0,-18284.0,2044.71
00:01:49.162,2252.0,-368.0,-18276.0,2033.90
00:01:49.195,2224.0,-472.0,-18196.0,1953.49
00:01:49.227,2304.0,-452.0,-18236.0,2002.53
00:01:49.258,2252.0,-392.0,-18340.0,2097.90
00:01:49.291,2336.0,-408.0,-18444.0,2211.82
00:01:49.323,2264.0,-404.0,-18388.0,2147.26
00:01:49.354,2268.0,-468.0,-18324.0,2085.75
00:01:49.386,2336.0,-468.0,-18452.0,2221.17
00:01:49.418,2224.0,-360.0,-18272.0,2026.37
00:01:49.450,2260.0,-308.0,-18380.0,2136.98
00:01:49.483,2268.0,-376.0,-18208.0,1968.56
00:01:49.513,3140.0,-488.0,-17504.0,1406.10
00:01:49.545,2252.0,-272.0,-19044.0,2794.62
00:01:49.576,2236.0,-452.0,-18148.0,1906.81
00:01:49.608,2212.0,-392.0,-18324.0,2077.19
00:01:49.641,2280.0,-440.0,-18408.0,2169.88
00:01:49.673,2228.0,-340.0,-18416.0,2169.40
00:01:49.704,1368.0,-140.0,-17888.0,1556.78
00:01:49.736,2024.0,-332.0,-18848.0,2575.27
00:01:49.769,2080.0,-524.0,-18108.0,1850.60
00:01:49.802,2432.0,-460.0,-18448.0,2229.30
00:01:49.831,688.0,224.0,-17664.0,1294.81
00:01:49.863,3428.0,296.0,-21700.0,5587.09
00:01:49.896,2208.0,-352.0,-17296.0,1055.92
00:01:49.928,-540.0,-1256.0,-15220.0,1102.72
00:01:49.962,2444.0,-572.0,-17908.0,1699.05
00:01:49.995,1996.0,-540.0,-19616.0,3340.68
00:01:50.027,2348.0,-332.0,-18448.0,2215.79
00:01:50.061,2588.0,-236.0,-19956.0,3740.50
00:01:50.093,2244.0,-416.0,-18208.0,1966.47
00:01:50.126,2568.0,-456.0,-20496.0,4277.28
00:01:50.158,3104.0,524.0,-22964.0,6794.76
00:01:50.190,2236.0,-200.0,-18680.0,2430.41
00:01:50.221,2088.0,-420.0,-17992.0,1733.62
00:01:50.253,2344.0,-340.0,-18540.0,2306.68
00:01:50.285,2252.0,-512.0,-18260.0,2021.47
00:01:50.318,2184.0,-508.0,-18204.0,1957.58
00:01:50.349,2240.0,-484.0,-18216.0,1975.59
00:01:50.381,2236.0,-324.0,-18332.0,2086.70
00:01:50.414,2264.0,-460.0,-18248.0,2009.66
00:01:50.446,2308.0,-340.0,-18412.0,2175.21
00:01:50.478,2204.0,-444.0,-18324.0,2077.41
00:01:50.509,2360.0,-404.0,-18304.0,2075.94
00:01:50.541,2260.0,-388.0,-18360.0,2118.64
00:01:50.573,2256.0,-388.0,-18384.0,2141.97
00:01:50.605,2268.0,-364.0,-18400.0,2158.82
00:01:50.637,2260.0,-432.0,-18248.0,2008.49
00:01:50.670,2260.0,-420.0,-18372.0,2131.25
00:01:50.702,2304.0,-308.0,-18340.0,2102.72
00:01:50.734,2276.0,-472.0,-18316.0,2078.90
00:01:50.766,2184.0,-352.0,-18268.0,2017.46
00:01:50.797,2180.0,-376.0,-18228.0,1977.75
00:01:50.829,2340.0,-360.0,-18368.0,2135.95
00:01:50.861,2268.0,-364.0,-18464.0,2222.33
00:01:50.894,2256.0,-336.0,-18336.0,2093.32
00:01:50.925,2388.0,-420.0,-18344.0,2119.55
00:01:50.958,336.0,-4376.0,-13184.0,2488.67
00:01:50.990,3128.0,-288.0,-18596.0,2475.44
00:01:51.023,2220.0,-472.0,-17940.0,1699.00
00:01:51.055,2200.0,-428.0,-18464.0,2215.53
00:01:51.086,2064.0,-332.0,-18304.0,2038.99
00:01:51.119,2344.0,-448.0,-18240.0,2011.45
00:01:51.151,2260.0,-356.0,-18192.0,1951.30
00:01:51.183,2180.0,-288.0,-18352.0,2099.27
00:01:51.217,1904.0,-216.0,-20200.0,3906.68
00:01:51.249,1076.0,-1204.0,-15516.0,784.20
00:01:51.280,2364.0,-368.0,-18796.0,2563.65
00:01:51.312,2224.0,-348.0,-19056.0,2804.50
00:01:51.345,1892.0,-632.0,-17640.0,1368.43
00:01:51.378,2248.0,-272.0,-18224.0,1980.14
00:01:51.411,2292.0,-276.0,-18264.0,2025.32
00:01:51.444,2252.0,-620.0,-18240.0,2004.95
00:01:51.477,2256.0,-596.0,-18656.0,2417.36
00:01:51.509,2340.0,-472.0,-18812.0,2578.85
00:01:51.542,2668.0,-364.0,-19244.0,3047.48
00:01:51.574,2552.0,-360.0,-18332.0,2128.28
00:01:51.606,2336.0,-464.0,-17776.0,1550.84
00:01:51.640,2220.0,-348.0,-19136.0,2883.49
00:01:51.673,2392.0,-596.0,-18112.0,1894.99
00:01:51.705,2164.0,-508.0,-17668.0,1423.28
00:01:51.737,2336.0,-400.0,-18716.0,2481.46
00:01:51.770,2200.0,-456.0,-18012.0,1767.59
00:01:51.801,2364.0,-296.0,-18464.0,2233.07
00:01:51.833,2244.0,-280.0,-18292.0,2047.26
00:01:51.865,2220.0,-396.0,-18260.0,2014.72
00:01:51.898,2272.0,-396.0,-18352.0,2112.34
00:01:51.930,2320.0,-336.0,-18180.0,1946.51
00:01:51.962,2280.0,-332.0,-18272.0,2032.69
00:01:51.995,2300.0,-408.0,-18328.0,2092.26
00:01:52.027,2396.0,-368.0,-18324.0,2099.65
00:01:52.059,2336.0,-392.0,-18380.0,2148.00
00:01:52.091,2148.0,-336.0,-18348.0,2092.36
00:01:52.123,2280.0,-420.0,-18392.0,2153.54
00:01:52.155,2144.0,-392.0,-18440.0,2184.36
00:01:52.187,2204.0,-368.0,-18504.0,2254.43
00:01:52.220,2236.0,-348.0,-18408.0,2162.57
00:01:52.252,2280.0,-408.0,-18392.0,2153.27
00:01:52.284,2296.0,-392.0,-18196.0,1960.47
00:01:52.316,2192.0,-456.0,-18316.0,2068.33
00:01:52.348,2260.0,-376.0,-18332.0,2090.61
00:01:52.380,2256.0,-384.0,-18340.0,2098.22
00:01:52.412,2324.0,-392.0,-18232.0,1999.70
00:01:52.444,2276.0,-440.0,-18444.0,2205.11
00:01:52.476,2112.0,-376.0,-18420.0,2160.50
00:01:52.508,2312.0,-396.0,-18472.0,2236.34
00:01:52.542,5288.0,-804.0,-18104.0,2493.61
00:01:52.574,2160.0,-624.0,-17384.0,1144.79
00:01:52.605,2284.0,-376.0,-18488.0,2248.34
00:01:52.637,2324.0,-352.0,-18372.0,2137.75
00:01:52.670,2300.0,-356.0,-18448.0,2210.23
00:01:52.702,2380.0,-380.0,-18396.0,2169.21
00:01:52.734,2304.0,-428.0,-18196.0,1962.28
00:01:52.767,2232.0,-440.0,-18444.0,2199.77
00:01:52.799,2196.0,-436.0,-18184.0,1937.31
00:01:52.831,2180.0,-420.0,-18160.0,1911.20
00:01:52.863,2320.0,-372.0,-18208.0,1974.98
00:01:52.897,2308.0,-380.0,-18484.0,2247.41
00:01:52.930,2312.0,-392.0,-18364.0,2129.12
00:01:52.962,2356.0,-316.0,-18396.0,2164.95
00:01:52.994,1740.0,-724.0,-16740.0,461.75
00:01:53.027,1892.0,-464.0,-18128.0,1848.37
00:01:53.059,2676.0,-60.0,-19536.0,3334.52
00:01:53.091,2036.0,-308.0,-19776.0,3498.92
00:01:53.124,4064.0,-240.0,-15316.0,536.18
00:01:53.155,3096.0,-256.0,-19384.0,3247.36
00:01:53.187,2252.0,-468.0,-18112.0,1873.47
00:01:53.220,2016.0,-468.0,-17860.0,1595.51
00:01:53.252,2088.0,-328.0,-18164.0,1902.56
00:01:53.284,2160.0,-420.0,-18312.0,2059.73
00:01:53.315,2260.0,-420.0,-18412.0,2170.94
00:01:53.348,2264.0,-392.0,-18456.0,2214.48
00:01:53.380,2500.0,-372.0,-18668.0,2454.33
00:01:53.411,2288.0,-456.0,-17828.0,1596.00
00:01:53.443,2304.0,-532.0,-18260.0,2028.47
00:01:53.476,2216.0,-356.0,-18192.0,1945.93
00:01:53.508,2268.0,-364.0,-18244.0,2004.04
00:01:53.540,2276.0,-384.0,-18292.0,2053.05
00:01:53.573,2316.0,-440.0,-18240.0,2007.71
00:01:53.605,2304.0,-268.0,-18308.0,2070.35
00:01:53.637,2224.0,-440.0,-18308.0,2063.84
00:01:53.668,2264.0,-352.0,-18400.0,2158.10
00:01:53.701,2116.0,-388.0,-18308.0,2049.96
00:01:53.733,2256.0,-412.0,-18368.0,2126.61
00:01:53.764,2244.0,-376.0,-18388.0,2144.23
00:01:53.797,2320.0,-400.0,-18268.0,2035.07
00:01:53.829,2208.0,-380.0,-18268.0,2020.88
00:01:53.861,2268.0,-404.0,-18312.0,2072.34
00:01:53.894,2284.0,-428.0,-18308.0,2070.88
00:01:53.926,2256.0,-420.0,-18324.0,2083.13
00:01:53.957,2172.0,-432.0,-18184.0,1934.35
00:01:53.988,2268.0,-404.0,-18184.0,1945.35
00:01:54.021,2140.0,-404.0,-18232.0,1977.61
00:01:54.053,2264.0,-340.0,-18304.0,2062.62
00:01:54.085,2204.0,-412.0,-18404.0,2156.08
00:01:54.117,2296.0,-412.0,-18204.0,1968.85
00:01:54.150,2260.0,-336.0,-18332.0,2089.84
00:01:54.182,2560.0,-76.0,-19244.0,3029.68
00:01:54.214,2264.0,-316.0,-18524.0,2280.52
00:01:54.248,2328.0,-348.0,-18364.0,2130.24
00:01:54.279,2352.0,-484.0,-18332.0,2104.60
00:01:54.310,2160.0,-340.0,-18496.0,2240.80
00:01:54.342,2272.0,-384.0,-18312.0,2072.40
00:01:54.375,2156.0,-352.0,-18376.0,2121.39
00:01:54.406,2220.0,-296.0,-18284.0,2036.66
00:01:54.438,2244.0,-564.0,-18336.0,2097.41
00:01:54.471,2324.0,-468.0,-18304.0,2072.88
00:01:54.502,2360.0,-316.0,-18588.0,2355.88
00:01:54.533,3028.0,-516.0,-19124.0,2985.11
00:01:54.564,2080.0,-412.0,-17940.0,1680.88
00:01:54.596,2352.0,-520.0,-18052.0,1828.00
00:01:54.628,2240.0,-416.0,-16008.0,214.69
00:01:54.658,2420.0,-328.0,-19176.0,2946.88
00:01:54.689,2508.0,-216.0,-19428.0,3206.40
00:01:54.721,2240.0,-436.0,-17944.0,1704.53
00:01:54.753,2188.0,-268.0,-18640.0,2385.89
00:01:54.785,2176.0,-436.0,-18196.0,1946.83
00:01:54.816,2188.0,-404.0,-18100.0,1852.24
00:01:54.849,2256.0,-332.0,-18444.0,2200.43
00:01:54.880,2216.0,-448.0,-18328.0,2082.91
00:01:54.912,2236.0,-436.0,-18316.0,2073.13
00:01:54.944,2376.0,-316.0,-18584.0,2353.94
00:01:54.977,2184.0,-300.0,-18368.0,2115.82
00:01:55.009,2264.0,-364.0,-18332.0,2090.86
00:01:55.041,2296.0,-384.0,-18220.0,1984.11
00:01:55.074,2212.0,-380.0,-18368.0,2120.61
00:01:55.106,2240.0,-448.0,-18436.0,2192.99
00:01:55.138,2280.0,-472.0,-18224.0,1988.14
00:01:55.170,2280.0,-412.0,-18260.0,2022.40
00:01:55.203,2280.0,-376.0,-18412.0,2172.44
00:01:55.235,2360.0,-448.0,-18340.0,2112.65
00:01:55.268,2412.0,-524.0,-18692.0,2470.26
00:01:55.300,2316.0,-432.0,-18192.0,1959.92
00:01:55.332,2272.0,-368.0,-18432.0,2191.15
00:01:55.364,2324.0,-456.0,-18384.0,2151.92
00:01:55.395,2220.0,-428.0,-18348.0,2102.77
00:01:55.427,2244.0,-428.0,-18440.0,2196.97
00:01:55.459,2344.0,-400.0,-18436.0,2204.72
00:01:55.491,2320.0,-400.0,-18192.0,1959.70
00:01:55.523,2248.0,-440.0,-18336.0,2094.53
00:01:55.555,2212.0,-420.0,-18236.0,1990.47
00:01:55.587,2256.0,-360.0,-18400.0,2157.28
00:01:55.618,2168.0,-400.0,-18236.0,1984.78
00:01:55.651,2180.0,-344.0,-18384.0,2132.00
00:01:55.683,2324.0,-336.0,-18232.0,1998.59
00:01:55.715,2196.0,-324.0,-18348.0,2097.79
00:01:55.747,2320.0,-384.0,-18172.0,1939.52
00:01:55.780,2240.0,-340.0,-18388.0,2143.05
00:01:55.812,2248.0,-412.0,-18376.0,2133.58
00:01:55.844,2232.0,-296.0,-18408.0,2161.19
00:01:55.877,3044.0,-532.0,-19740.0,3596.40
00:01:55.909,2172.0,-592.0,-17956.0,1712.57
00:01:55.940,2228.0,-428.0,-18424.0,2179.16
00:01:55.972,2280.0,-524.0,-18316.0,2080.80
00:01:56.004,2248.0,-340.0,-18412.0,2167.84
00:01:56.036,2100.0,-496.0,-18224.0,1967.30
00:01:56.068,2492.0,-472.0,-18560.0,2348.50
00:01:56.102,2184.0,-512.0,-17776.0,1532.98
00:01:56.133,1952.0,-256.0,-18792.0,2510.84
