sample_id,session,damage_level,damage_label,RMS,Std,Kurtosis,Skewness,Peak,Crest_Factor,Shape_Factor,Energy,Natural_Freq,Spec_Centroid,Band_Low,Band_Natural,Band_High,Spec_Entropy,AR1,AR2,AR_Resid_Std,Corr_XZ,Corr_YZ
122900,L3_S2,3,Severe Damage,48.0099,48.0099,-0.4186,-0.1523,134.36,2.7986,1.2262,460990.08,5.0,21.1202,0.531035,0.231312,0.21998,3.1374,0.454547,0.1073,40.5774,-0.0613,0.1566
123000,L3_S2,3,Severe Damage,3848.9211,3848.9211,20.6071,-1.5045,29765.92,7.7336,2.7492,2962838678.72,5.0,23.9489,0.538903,0.099886,0.357654,3.7692,0.113218,0.602962,2995.4509,0.4318,0.0503
123100,L3_S2,3,Severe Damage,5496.0875,5496.0875,3.4755,-0.5599,29656.24,5.3959,1.4645,6041395644.48,5.0,22.9451,0.774795,0.050268,0.17475,2.3526,0.279977,0.551355,3639.7872,0.0958,0.4461
123200,L3_S2,3,Severe Damage,4604.8774,4604.8774,-1.0658,-0.0045,9316.43,2.0232,1.1536,4240979207.02,5.0,6.1893,0.994432,0.003111,0.000124,0.8452,1.89122,-0.984596,134.4074,-0.9951,0.9955
123300,L3_S2,3,Severe Damage,2839.9824,2839.9824,-1.0375,-0.0199,5871.25,2.0674,1.1566,1613099963.5,5.0,9.3029,0.991371,0.006583,0.001462,0.673,1.885224,-0.979854,125.7141,-0.9961,0.9969
123400,L3_S2,3,Severe Damage,1726.1511,1726.1511,-0.9447,0.0213,3821.06,2.2136,1.1645,595919519.28,5.0,10.874,0.987393,0.010047,0.00249,0.5562,1.868527,-0.964065,118.296,-0.9913,0.9943
123500,L3_S2,3,Severe Damage,1035.1573,1035.1573,-1.0019,0.0323,2216.03,2.1408,1.1597,214310107.82,5.0,11.2762,0.987564,0.009383,0.003045,0.5417,1.844181,-0.940253,98.9191,-0.9828,0.9911
123600,L3_S2,3,Severe Damage,642.4632,642.4632,-1.0739,0.0209,1325.07,2.0625,1.1556,82551799.02,5.0,11.3755,0.990596,0.006207,0.003119,0.4682,1.778757,-0.877071,93.4667,-0.9623,0.9834
123700,L3_S2,3,Severe Damage,405.0469,405.0469,-1.0776,0.0542,882.42,2.1786,1.1572,32812596.72,5.0,12.3897,0.988425,0.005331,0.005565,0.463,1.648452,-0.747129,87.0436,-0.9075,0.962
123800,L3_S2,3,Severe Damage,257.6086,257.6086,-1.0288,0.0359,585.6,2.2732,1.1576,13272440.0,5.0,13.6854,0.980215,0.007604,0.011546,0.5554,1.425284,-0.535433,77.8268,-0.7923,0.906
123900,L3_S2,3,Severe Damage,163.0762,163.0762,-0.955,0.0058,331.2,2.031,1.1595,5318768.0,5.0,16.0096,0.954727,0.019591,0.024368,0.8108,1.158167,-0.281821,65.0352,-0.6378,0.794
124000,L3_S2,3,Severe Damage,103.9018,103.9018,-0.9694,0.0044,233.47,2.247,1.1701,2159115.82,5.0,17.895,0.924869,0.027945,0.047174,1.0145,0.910867,-0.050576,50.9626,-0.4353,0.6446
124100,L3_S2,3,Severe Damage,72.9658,72.9658,-0.7017,-0.0276,180.23,2.4701,1.213,1064801.42,5.0,19.563,0.840701,0.076049,0.082698,1.5728,0.723956,0.070703,44.8652,-0.2747,0.4484
124200,L3_S2,3,Severe Damage,54.8039,54.8039,-0.4065,0.209,126.42,2.3068,1.2509,600692.72,5.0,21.7138,0.652985,0.173671,0.170178,2.4423,0.499836,0.165543,43.4927,-0.1939,0.2563
124300,L3_S2,3,Severe Damage,48.5521,48.5521,0.1005,0.3574,155.24,3.1974,1.2454,471460.48,5.0,22.8024,0.482789,0.253513,0.260875,3.1299,0.360347,0.168909,43.0632,-0.1445,0.0919
124400,L3_S2,3,Severe Damage,44.5974,44.5974,0.5636,0.3083,156.52,3.5096,1.2906,397785.92,5.0,22.9094,0.360192,0.301432,0.325642,3.6469,0.272038,0.115704,42.1394,-0.067,0.0825
124500,L3_S2,3,Severe Damage,3772.7152,3772.7152,124.3164,-9.8594,47470.09,12.5825,5.5786,2846675970.38,49.5,27.0331,0.035092,0.400749,0.56071,4.4181,-0.130021,0.047082,3754.0615,-0.8509,-0.3189
124600,L3_S2,3,Severe Damage,6225.4803,6225.4803,15.7206,-2.0064,47408.835,7.6153,1.691,7751320941.555,5.0,22.7505,0.580408,0.190776,0.228722,3.1723,0.343212,0.317972,5126.2665,-0.608,0.2441
124700,L3_S2,3,Severe Damage,5822.6446,5822.6446,-0.6462,0.1586,17920.055,3.0776,1.1651,6780637934.395,5.0,17.09,0.953053,0.015106,0.031799,1.0773,0.897416,-0.000877,2258.5286,-0.4847,0.7243
124800,L3_S2,3,Severe Damage,3567.079,3567.079,-1.0573,0.0398,7334.54,2.0562,1.1526,2544810453.68,5.0,8.4029,0.993124,0.005121,0.000843,0.7001,1.884092,-0.978363,163.8277,-0.9826,0.9966
124900,L3_S2,3,Severe Damage,2135.7394,2135.7394,-0.9964,0.0361,4498.79,2.1064,1.159,912276519.18,5.0,7.2346,0.994763,0.002761,0.000398,0.5654,1.873455,-0.969246,136.0428,-0.9908,0.9947
125000,L3_S2,3,Severe Damage,1273.4265,1273.4265,-1.0217,0.0231,2639.58,2.0728,1.1558,324323004.72,5.0,8.2981,0.994558,0.0033,0.000903,0.5794,1.855364,-0.951654,112.2378,-0.9801,0.9927
125100,L3_S2,3,Severe Damage,773.9281,773.9281,-1.0707,0.0014,1570.6,2.0294,1.1508,119792928.0,5.0,9.9796,0.992892,0.004758,0.002041,0.4832,1.829956,-0.927238,86.7466,-0.9687,0.988
125200,L3_S2,3,Severe Damage,484.5249,484.5249,-1.1164,0.0062,978.42,2.0193,1.1458,46952884.72,5.0,11.7551,0.988966,0.006375,0.004312,0.4642,1.729651,-0.829686,86.4553,-0.9323,0.9694
125300,L3_S2,3,Severe Damage,305.9151,305.9151,-1.0722,0.0324,643.06,2.1021,1.1488,18716807.28,5.0,13.4412,0.983893,0.00774,0.008354,0.5166,1.541766,-0.647555,81.0653,-0.8421,0.937
125400,L3_S2,3,Severe Damage,197.3385,197.3385,-1.1061,0.0067,391.12,1.982,1.1496,7788493.12,5.0,14.9823,0.969366,0.014803,0.015514,0.6171,1.342253,-0.459796,66.9694,-0.6609,0.8522
125500,L3_S2,3,Severe Damage,129.9662,129.9662,-0.8077,-0.0029,311.87,2.3996,1.175,3378240.62,5.0,17.1697,0.932917,0.031018,0.035572,0.9333,1.022454,-0.159538,58.8121,-0.5284,0.7255
125600,L3_S2,3,Severe Damage,81.4635,81.4635,-0.7914,0.0372,214.24,2.6299,1.1743,1327260.48,5.0,19.3779,0.865637,0.047624,0.085584,1.3466,0.691948,0.114594,48.2277,-0.4099,0.5728
125700,L3_S2,3,Severe Damage,55.5456,55.5456,-0.6515,0.0282,129.03,2.323,1.2031,617063.82,5.0,21.4259,0.723001,0.111314,0.164314,2.1192,0.500944,0.223549,40.6734,-0.2447,0.3691
125800,L3_S2,3,Severe Damage,43.6088,43.6088,0.2191,0.0055,135.44,3.1058,1.2732,380345.28,5.0,22.8694,0.470707,0.205183,0.314495,3.2409,0.286814,0.196273,38.8819,0.0649,0.1531
125900,L3_S2,3,Severe Damage,42.8611,42.8611,0.1288,-0.0559,139.35,3.2512,1.2461,367415.5,5.0,23.4414,0.349839,0.236229,0.395221,3.8125,0.185272,0.226766,40.557,0.0132,-0.003
126000,L3_S2,3,Severe Damage,4070.4654,4070.4654,10.4128,-0.0806,21240.79,5.2183,2.7026,3313737781.18,5.0,22.149,0.582565,0.128387,0.286671,3.78,0.251352,0.39734,3413.1595,-0.1613,-0.214
126100,L3_S2,3,Severe Damage,5973.9755,5973.9755,0.8067,-0.0807,21161.73,3.5423,1.425,7137676651.42,5.0,21.073,0.806662,0.059787,0.132582,2.269,0.45894,0.350295,3989.2725,-0.3171,0.2163
126200,L3_S2,3,Severe Damage,5114.0731,5114.0731,-1.0712,-0.0292,10607.42,2.0742,1.1488,5230748796.72,5.0,9.7445,0.987045,0.009477,0.002181,0.8936,1.864192,-0.957414,399.4551,-0.824,0.9951
126300,L3_S2,3,Severe Damage,3099.5878,3099.5878,-1.0384,-0.0064,6321.95,2.0396,1.1558,1921488891.5,5.0,6.7889,0.995919,0.002245,0.000233,0.652,1.88039,-0.974684,159.1187,-0.9925,0.9965
126400,L3_S2,3,Severe Damage,1852.6097,1852.6097,-0.984,-0.0234,3865.05,2.0863,1.1603,686432567.5,5.0,9.2312,0.992605,0.004942,0.001457,0.5744,1.857948,-0.954248,153.4365,-0.9924,0.9942
126500,L3_S2,3,Severe Damage,1098.7605,1098.7605,-1.0072,-0.0201,2319.57,2.1111,1.1555,241454935.02,5.0,9.9518,0.990565,0.006944,0.00193,0.5778,1.845783,-0.941447,104.6625,-0.9792,0.9911
126600,L3_S2,3,Severe Damage,669.2881,669.2881,-1.072,0.0177,1387.43,2.073,1.1508,89589315.02,5.0,11.039,0.989487,0.007582,0.002847,0.479,1.828672,-0.926209,73.8022,-0.9628,0.984
126700,L3_S2,3,Severe Damage,418.0534,418.0534,-1.0442,0.0166,891.28,2.132,1.1557,34953736.32,5.0,12.0664,0.985298,0.009732,0.004934,0.4971,1.700465,-0.801875,80.8759,-0.9041,0.963
126800,L3_S2,3,Severe Damage,261.8895,261.8895,-1.0134,-0.0154,592.48,2.2623,1.1604,13717225.92,5.0,14.5405,0.977135,0.010128,0.012248,0.5557,1.450297,-0.559401,77.3493,-0.7964,0.8996
126900,L3_S2,3,Severe Damage,167.2985,167.2985,-0.9615,0.0469,360.95,2.1575,1.1752,5597759.5,5.0,17.0226,0.944664,0.026178,0.027886,0.8079,1.069281,-0.197172,71.6107,-0.6683,0.7543
127000,L3_S2,3,Severe Damage,111.9812,111.9812,-0.7838,-0.0604,264.8,2.3647,1.1855,2507960.0,5.0,19.2493,0.876941,0.051416,0.066815,1.2361,0.749801,0.075702,63.5581,-0.5195,0.6131
127100,L3_S2,3,Severe Damage,80.7289,80.7289,-0.7643,0.092,203.29,2.5182,1.1798,1303431.18,5.0,21.5607,0.783075,0.085652,0.12982,1.6507,0.572971,0.183307,55.4508,-0.4019,0.5091
127200,L3_S2,3,Severe Damage,61.408,61.408,0.0403,0.1,200.12,3.2589,1.2384,754189.12,5.0,22.4541,0.689337,0.105669,0.202173,2.3863,0.421366,0.263738,47.4053,-0.1716,0.3632
127300,L3_S2,3,Severe Damage,46.4712,46.4712,0.0549,0.3097,136.07,2.928,1.2557,431915.02,5.0,22.77,0.524723,0.196618,0.278418,3.1392,0.34774,0.204523,40.7155,-0.0881,0.1021
127400,L3_S2,3,Severe Damage,40.0535,40.0535,0.3654,0.3168,134.66,3.362,1.2786,320856.88,5.0,22.4181,0.381927,0.274656,0.342428,3.761,0.283671,0.082976,37.694,-0.0992,0.0017
127500,L3_S2,3,Severe Damage,4611.4553,4611.4553,56.961,-4.9972,47596.48,10.3214,3.6639,4253103985.92,5.5,22.2502,0.453081,0.273159,0.273304,4.0266,0.310286,0.219267,4178.056,0.4506,0.7773
127600,L3_S2,3,Severe Damage,6331.3971,6331.3971,14.47,-1.9015,47495.14,7.5015,1.5839,8017317732.08,5.0,21.0752,0.712105,0.145728,0.142117,2.7296,0.501187,0.235758,4679.6492,0.1261,0.8072
127700,L3_S2,3,Severe Damage,5135.7314,5135.7314,-1.0693,0.0238,10600.95,2.0642,1.1534,5275147455.5,5.0,10.8138,0.98395,0.011833,0.003496,0.8908,1.84384,-0.935884,503.4442,-0.792,0.9948
127800,L3_S2,3,Severe Damage,3215.4235,3215.4235,-1.0114,0.0641,6810.29,2.118,1.1584,2067789715.18,5.0,10.6868,0.986153,0.011281,0.002504,0.6481,1.877179,-0.972213,181.8966,-0.993,0.9967
127900,L3_S2,3,Severe Damage,1938.7471,1938.7471,-0.9894,0.0474,4158.84,2.1451,1.1587,751748066.88,5.0,9.3527,0.991024,0.006556,0.00159,0.5991,1.848501,-0.945463,174.0431,-0.9904,0.9938
128000,L3_S2,3,Severe Damage,1147.2265,1147.2265,-1.0142,0.0508,2508.54,2.1866,1.1531,263225709.68,5.0,8.6931,0.993317,0.004521,0.001163,0.5882,1.85615,-0.951927,94.134,-0.9787,0.9877
128100,L3_S2,3,Severe Damage,691.2061,691.2061,-1.0497,0.0321,1431.47,2.071,1.1523,95553179.82,5.0,8.7467,0.994302,0.002951,0.001196,0.4884,1.824479,-0.921393,78.8725,-0.9594,0.9819
128200,L3_S2,3,Severe Damage,427.2144,427.2144,-1.1273,0.0343,868.82,2.0337,1.144,36502433.52,5.0,10.9317,0.992293,0.004018,0.003294,0.4431,1.726149,-0.825557,76.9347,-0.9116,0.9637
128300,L3_S2,3,Severe Damage,275.8946,275.8946,-1.1038,0.0972,578.5,2.0968,1.1381,15223566.0,5.0,12.9583,0.980907,0.009282,0.007514,0.5092,1.567781,-0.671402,70.4333,-0.8417,0.9051
128400,L3_S2,3,Severe Damage,177.4571,177.4571,-1.095,0.0064,384.41,2.1662,1.1546,6298202.38,5.0,14.8974,0.961745,0.018432,0.018721,0.7476,1.314587,-0.435073,64.1632,-0.6492,0.7857
128500,L3_S2,3,Severe Damage,114.3872,114.3872,-0.9213,0.1008,252.65,2.2087,1.1721,2616887.5,5.0,18.1478,0.915324,0.036094,0.047692,1.0369,0.955827,-0.10363,57.3936,-0.3784,0.5889
128600,L3_S2,3,Severe Damage,79.0483,79.0483,-0.8891,0.0698,178.71,2.2608,1.1716,1249727.18,5.0,20.4131,0.822191,0.06976,0.104024,1.548,0.700076,0.075475,51.3762,-0.2535,0.4192
128700,L3_S2,3,Severe Damage,58.8247,58.8247,-0.3608,0.0771,155.81,2.6487,1.2182,692068.78,5.0,21.8645,0.691035,0.105873,0.201645,2.3675,0.500175,0.173819,45.5931,-0.1001,0.3057
128800,L3_S2,3,Severe Damage,47.3847,47.3847,0.0906,0.027,159.78,3.372,1.2495,449062.32,5.0,21.712,0.551659,0.186151,0.260728,3.2523,0.387451,0.201261,40.6965,-0.0193,0.162
128900,L3_S2,3,Severe Damage,40.7902,40.7902,-0.1407,-0.0576,108.13,2.6509,1.2648,332768.62,5.0,23.0938,0.396963,0.24716,0.348698,3.7536,0.227554,0.182947,38.4774,0.0194,0.1153
129000,L3_S2,3,Severe Damage,3830.8494,3830.8494,120.5673,-8.5392,47551.18,12.4127,7.26,2935081399.52,49.0,28.8892,0.039189,0.298266,0.661442,4.3752,-0.365645,0.08504,3559.2215,0.3009,0.006
129100,L3_S2,3,Severe Damage,6825.0535,6825.0535,10.9602,-1.3427,47415.9,6.9473,1.7022,9316271098.0,5.0,23.7909,0.670929,0.076243,0.252513,2.8826,0.211175,0.542542,5111.6221,-0.1089,0.2826
129200,L3_S2,3,Severe Damage,6624.7002,6624.7002,-0.7302,0.1445,17984.57,2.7148,1.1716,8777330597.02,5.0,18.2799,0.944366,0.009477,0.045978,1.1725,0.655218,0.237511,3043.942,-0.5274,0.5187
129300,L3_S2,3,Severe Damage,4036.1373,4036.1373,-1.0597,0.0319,8292.63,2.0546,1.1517,3258080820.62,5.0,8.6372,0.991987,0.005651,0.001012,0.6779,1.885525,-0.979816,178.3811,-0.9962,0.9964
129400,L3_S2,3,Severe Damage,2424.6569,2424.6569,-1.0068,0.0398,5071.7,2.0917,1.1585,1175792238.0,5.0,7.5919,0.99469,0.003616,0.000557,0.6348,1.86245,-0.958706,186.9481,-0.9931,0.9959
129500,L3_S2,3,Severe Damage,1442.202,1442.202,-1.0167,0.0165,2956.01,2.0497,1.1543,415989331.98,5.0,8.1761,0.99493,0.003019,0.000872,0.6023,1.859097,-0.954614,120.4989,-0.9846,0.992
129600,L3_S2,3,Severe Damage,872.8539,872.8539,-1.0837,0.0095,1831.18,2.0979,1.1496,152374777.52,5.0,10.1297,0.991541,0.005689,0.002144,0.4882,1.849937,-0.946856,79.5076,-0.9732,0.9882
129700,L3_S2,3,Severe Damage,544.2098,544.2098,-1.0756,-0.0173,1166.64,2.1437,1.1517,59232870.08,5.0,11.7345,0.98733,0.008428,0.004139,0.4869,1.770609,-0.868405,83.4309,-0.9448,0.9771
129800,L3_S2,3,Severe Damage,341.5239,341.5239,-1.0643,-0.0112,696.61,2.0397,1.154,23327713.58,5.0,12.8512,0.983908,0.009939,0.006095,0.5028,1.605132,-0.711097,80.9591,-0.869,0.9337
129900,L3_S2,3,Severe Damage,213.7304,213.7304,-1.0083,-0.044,451.72,2.1135,1.163,9136136.32,5.0,15.232,0.966254,0.017372,0.016323,0.6476,1.365938,-0.484075,70.4257,-0.7349,0.8428
130000,L3_S2,3,Severe Damage,136.9639,136.9639,-1.0141,0.0221,276.37,2.0178,1.1684,3751824.62,5.0,17.0547,0.941046,0.026834,0.031218,0.8325,1.103674,-0.243787,60.1566,-0.6084,0.7183
130100,L3_S2,3,Severe Damage,93.9183,93.9183,-0.7936,0.0111,238.18,2.536,1.1857,1764129.52,5.0,19.4329,0.866423,0.065178,0.068324,1.295,0.781,0.036093,53.6811,-0.4636,0.5147
130200,L3_S2,3,Severe Damage,68.1869,68.1869,-0.6804,-0.2009,176.74,2.592,1.1911,929890.48,5.0,21.7315,0.741238,0.102205,0.15387,1.9139,0.515337,0.199163,49.3584,-0.2382,0.3968
130300,L3_S2,3,Severe Damage,52.0494,52.0494,-0.6534,-0.045,128.14,2.4619,1.2184,541828.08,5.0,22.2673,0.600274,0.156247,0.242838,2.7659,0.432351,0.145586,44.0403,-0.16,0.1679
130400,L3_S2,3,Severe Damage,38.9344,38.9344,-0.2594,-0.0239,97.77,2.5111,1.2565,303177.42,5.0,23.5725,0.334965,0.30018,0.361251,3.6797,0.265884,0.0566,36.8543,-0.0662,0.0328
130500,L3_S2,3,Severe Damage,3441.5924,3441.5924,13.7931,0.0527,18774.215,5.4551,3.1528,2368911599.755,5.5,21.6024,0.622049,0.097666,0.277909,3.6514,0.159079,0.619462,2480.893,0.1465,-0.0724
130600,L3_S2,3,Severe Damage,5994.3852,5994.3852,0.2722,0.0803,18802.265,3.1366,1.4473,7186530798.955,5.0,19.4787,0.878029,0.028345,0.091669,1.9176,0.435542,0.439203,3419.8047,-0.15,0.3246
130700,L3_S2,3,Severe Damage,5743.0919,5743.0919,-1.0529,0.0286,12431.4,2.1646,1.1507,6596621000.0,5.0,10.6649,0.986535,0.008924,0.003776,0.7819,1.771648,-0.865354,868.5045,-0.5984,0.9943
130800,L3_S2,3,Severe Damage,3486.8919,3486.8919,-1.0371,0.0062,7129.58,2.0447,1.155,2431683052.72,5.0,7.0091,0.99549,0.002776,0.000319,0.6273,1.879964,-0.975212,182.0845,-0.9904,0.9966
130900,L3_S2,3,Severe Damage,2102.007,2102.007,-1.0093,0.0166,4387.56,2.0873,1.1575,883686673.28,5.0,7.124,0.994775,0.002828,0.000428,0.7025,1.870941,-0.965638,148.3812,-0.9907,0.9945
131000,L3_S2,3,Severe Damage,1259.7867,1259.7867,-1.0278,0.0201,2607.39,2.0697,1.1542,317412489.58,5.0,9.2412,0.991639,0.006246,0.001355,0.5878,1.857497,-0.954103,107.327,-0.9809,0.9931
131100,L3_S2,3,Severe Damage,771.5782,771.5782,-1.0599,-0.0111,1596.45,2.0691,1.1517,119066595.5,5.0,10.6189,0.989279,0.008491,0.0021,0.4922,1.849606,-0.947448,70.4458,-0.9657,0.9887
131200,L3_S2,3,Severe Damage,482.8268,482.8268,-1.0359,0.0263,1009.56,2.0909,1.158,46624353.28,5.0,11.7116,0.988456,0.007595,0.003803,0.4695,1.770384,-0.870423,73.7752,-0.9269,0.9713
131300,L3_S2,3,Severe Damage,304.5528,304.5528,-1.0322,-0.0775,693.64,2.2776,1.1545,18550486.08,5.0,13.6144,0.979444,0.012695,0.007698,0.5283,1.591201,-0.699,73.2094,-0.8602,0.9272
131400,L3_S2,3,Severe Damage,196.4684,196.4684,-1.0147,-0.0882,452.39,2.3026,1.1621,7719965.58,5.0,14.7867,0.965467,0.021076,0.013421,0.6275,1.395986,-0.509829,62.5813,-0.6647,0.8251
131500,L3_S2,3,Severe Damage,129.7055,129.7055,-0.883,-0.1196,308.65,2.3796,1.1841,3364703.5,5.0,17.846,0.935212,0.027615,0.03683,0.8801,0.96052,-0.10102,60.2482,-0.3784,0.7113
131600,L3_S2,3,Severe Damage,87.9664,87.9664,-0.4619,0.0454,225.72,2.566,1.2259,1547616.32,5.0,19.6688,0.852514,0.059234,0.082953,1.477,0.701789,0.120417,51.7535,-0.3541,0.4672
131700,L3_S2,3,Severe Damage,58.6128,58.6128,-0.1805,0.1467,193.55,3.3022,1.2428,687091.5,5.0,19.7873,0.693722,0.181227,0.122151,2.2653,0.603849,0.117016,41.6572,-0.2803,0.1745
131800,L3_S2,3,Severe Damage,46.693,46.693,-0.2967,0.0975,126.4,2.707,1.2387,436048.0,5.0,21.4532,0.540456,0.247288,0.210553,3.1351,0.453,0.11412,39.9677,-0.0719,0.2786
131900,L3_S2,3,Severe Damage,41.9465,41.9465,-0.1284,-0.0265,119.6398,2.8522,1.2359,351901.9325,5.0,22.1427,0.437722,0.227027,0.330365,3.7951,0.255219,0.151742,38.2996,-0.0105,0.2108
132000,L3_S3,3,Severe Damage,37.3894,37.3894,-0.0814,0.0691,117.8248,3.1513,1.229,279593.696,4.0,23.7103,0.246467,0.339946,0.410814,4.1349,0.133739,0.088938,36.8548,0.015,-0.0542
132100,L3_S3,3,Severe Damage,34.7179,34.7179,-0.3619,0.0292,101.74,2.9305,1.2335,241066.48,14.0,24.753,0.16791,0.342533,0.475649,4.2462,0.016893,0.06024,34.7142,0.1132,-0.0844
132200,L3_S3,3,Severe Damage,36.0393,36.0393,-0.1859,0.1082,101.3,2.8108,1.2522,259766.0,13.5,24.2401,0.147605,0.420608,0.426098,4.2057,0.061927,0.008782,36.0259,0.0859,0.0087
132300,L3_S3,3,Severe Damage,36.4486,36.4486,-0.295,0.0851,100.19,2.7488,1.2329,265700.78,31.0,24.0575,0.119799,0.418333,0.435453,4.2152,0.10308,-0.124759,36.0911,0.0226,-0.0226
132400,L3_S3,3,Severe Damage,32.8083,32.8083,-0.5964,-0.1038,83.23,2.5369,1.1978,215277.42,23.5,24.2901,0.171604,0.348242,0.478545,4.0289,0.043294,-0.155236,32.5322,-0.0381,0.0843
132500,L3_S3,3,Severe Damage,34.5927,34.5927,-0.2776,-0.237,99.74,2.8833,1.2237,239330.48,12.0,24.4959,0.135449,0.381837,0.440708,4.0975,0.072622,0.009391,34.6306,-0.0205,0.1529
132600,L3_S3,3,Severe Damage,37.8104,37.8104,-0.2516,0.1106,96.58,2.5543,1.2446,285924.72,12.0,25.1189,0.160288,0.294254,0.51693,4.1404,0.010494,0.05907,37.6616,0.035,0.0849
132700,L3_S3,3,Severe Damage,36.9685,36.9685,0.4143,0.1551,117.54,3.1795,1.2825,273333.68,6.0,23.9907,0.231294,0.247546,0.508986,4.2192,0.062592,0.016004,36.8781,0.0776,-0.1007
132800,L3_S3,3,Severe Damage,39.6547,39.6547,0.7235,-0.0842,126.03,3.1782,1.3135,314499.82,2.0,23.5616,0.221924,0.317144,0.457964,4.16,0.060037,0.086638,39.6135,0.1264,-0.1523
132900,L3_S3,3,Severe Damage,38.8251,38.8251,0.4347,-0.0314,126.77,3.2652,1.2869,301477.42,23.5,24.2412,0.207663,0.320131,0.456289,4.0847,-0.01457,0.14005,38.5356,0.1118,-0.0185
133000,L3_S3,3,Severe Damage,34.8822,34.8822,-0.0137,0.2174,107.39,3.0786,1.2539,243353.58,4.5,23.9916,0.163479,0.41393,0.418341,4.1927,0.119648,0.00186,34.6498,0.1553,0.0338
133100,L3_S3,3,Severe Damage,36.4041,36.4041,-0.3597,0.2043,98.03,2.6928,1.2446,265051.82,8.5,24.4473,0.123326,0.452905,0.423365,4.026,0.090979,0.036397,36.3373,0.1838,-0.0022
133200,L3_S3,3,Severe Damage,36.0573,36.0573,-0.2269,0.1698,101.18,2.8061,1.2571,260025.52,42.5,25.0997,0.194364,0.307763,0.494322,4.1752,0.000486,0.142703,35.2869,0.1056,-0.0973
133300,L3_S3,3,Severe Damage,36.0069,36.0069,-0.068,0.2611,105.47,2.9292,1.2513,259299.82,5.5,24.1533,0.204323,0.320623,0.438719,4.2084,0.104086,0.093272,35.5444,0.0599,-0.1013
133400,L3_S3,3,Severe Damage,35.7612,35.7612,-0.2068,0.2047,106.01,2.9644,1.2353,255771.98,16.5,23.7081,0.17648,0.381918,0.428311,4.1923,0.128153,0.039362,35.2412,0.1061,0.0585
133500,L3_S3,3,Severe Damage,5465.935,5465.935,31.5801,-3.1404,47647.59,8.7172,3.1387,5975289102.38,5.0,23.9092,0.317243,0.270051,0.411698,4.1113,0.07357,0.379614,5047.1623,-0.4496,0.1186
133600,L3_S3,3,Severe Damage,7033.1354,7033.1354,10.06,-1.4846,47578.55,6.7649,1.5515,9892998747.5,5.0,23.0381,0.591716,0.158835,0.247433,2.9993,0.246877,0.449839,5645.9422,-0.4375,0.3475
133700,L3_S3,3,Severe Damage,5181.792,5181.792,-1.0632,-0.0369,10804.73,2.0851,1.1502,5370193745.42,5.0,10.9982,0.983995,0.010448,0.00456,0.9181,1.800396,-0.891693,701.904,-0.5776,0.9947
133800,L3_S3,3,Severe Damage,3150.4588,3150.4588,-1.0543,-0.0178,6386.78,2.0273,1.1521,1985078174.32,5.0,6.8912,0.995538,0.002518,0.000283,0.6525,1.877915,-0.97251,171.5804,-0.9909,0.9962
133900,L3_S3,3,Severe Damage,1890.2795,1890.2795,-1.0224,-0.0294,3915.49,2.0714,1.1572,714631311.98,5.0,9.0438,0.993036,0.004768,0.001357,0.5715,1.852436,-0.949501,170.0306,-0.991,0.9945
134000,L3_S3,3,Severe Damage,1117.2277,1117.2277,-0.9988,-0.0276,2363.04,2.1151,1.1583,249639535.68,5.0,9.7239,0.991419,0.005537,0.001921,0.5934,1.843147,-0.939556,110.8371,-0.9817,0.9893
134100,L3_S3,3,Severe Damage,678.2298,678.2298,-1.0755,-0.01,1371.87,2.0227,1.1541,91999144.62,5.0,10.8173,0.989611,0.007312,0.00291,0.486,1.801593,-0.900746,90.4687,-0.9709,0.9804
134200,L3_S3,3,Severe Damage,424.7845,424.7845,-1.0414,0.0242,872.99,2.0551,1.1562,36088367.98,5.0,12.3369,0.984574,0.010255,0.00516,0.5001,1.685999,-0.789184,84.6861,-0.9195,0.9561
134300,L3_S3,3,Severe Damage,267.4519,267.4519,-0.9713,0.0477,591.37,2.2111,1.1671,14306100.62,5.0,14.0527,0.975905,0.012576,0.010918,0.5851,1.48169,-0.59085,75.987,-0.8054,0.9142
134400,L3_S3,3,Severe Damage,167.7961,167.7961,-0.8627,-0.0252,401.96,2.3955,1.1833,5631103.68,5.0,15.4303,0.957051,0.020478,0.01983,0.7609,1.219666,-0.345129,64.0354,-0.7036,0.8174
134500,L3_S3,3,Severe Damage,113.1146,113.1146,-0.9335,-0.0172,260.87,2.3062,1.1778,2558980.62,5.0,18.1111,0.91005,0.044979,0.044652,0.9543,0.96967,-0.127309,54.3807,-0.5739,0.6789
134600,L3_S3,3,Severe Damage,83.1289,83.1289,-0.6937,0.0218,196.16,2.3597,1.1978,1382082.88,5.0,19.8763,0.833441,0.078775,0.087355,1.5395,0.725101,0.066536,51.2587,-0.3778,0.4893
134700,L3_S3,3,Severe Damage,59.9021,59.9021,-0.3789,0.0834,169.99,2.8378,1.2207,717651.98,5.0,21.3538,0.674367,0.139882,0.182772,2.4057,0.512302,0.158648,46.981,-0.1973,0.2377
134800,L3_S3,3,Severe Damage,48.2195,48.2195,0.0143,0.038,145.28,3.0129,1.238,465024.32,5.0,22.1161,0.546139,0.193759,0.255156,3.0731,0.382025,0.199369,41.469,-0.1386,0.1933
