time_unit,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,acc_mag,mean_ax,std_ax,rms_ax,min_ax,max_ax,range_ax,mean_ay,std_ay,rms_ay,min_ay,max_ay,range_ay,mean_az,std_az,rms_az,min_az,max_az,range_az,mean_acc_mag,std_acc_mag,rms_acc_mag,energy_acc_mag
19473,-248,-292,15180,-110,101,-117,15184.8334860808,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19474,-208,-316,15092,-133,64,-115,15096.7408403271,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19475,-236,-224,15068,-124,119,-117,15071.5127309769,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19476,-236,-300,15060,-121,94,-94,15064.8364080066,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19477,-288,-292,15120,-114,82,-105,15125.5614110684,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19478,-232,-168,15212,-124,105,-97,15214.6965792946,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19479,-276,-248,15176,-119,81,-113,15180.5354319273,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19480,-204,-316,15112,-130,88,-113,15116.680058796,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19481,-272,-244,15136,-123,85,-116,15140.4100340777,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19482,-216,-316,15084,-140,74,-100,15088.8557551592,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19483,-268,-200,15044,-121,95,-129,15047.716105775,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19484,-284,-428,15156,-117,101,-107,15164.7016455979,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19485,-200,-304,15144,-139,69,-108,15148.371265585,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19486,-244,-376,15104,-131,85,-95,15110.6494896811,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19487,-264,-228,15244,-120,90,-103,15247.9905561356,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19488,-196,-212,15092,-118,88,-137,15094.7614754258,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19489,-360,-244,15132,-135,87,-104,15138.248247403,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19490,-224,-340,15020,-121,96,-105,15025.5174952479,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19491,-332,-320,15288,-120,67,-120,15294.9523699814,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19492,-168,-352,15120,-124,88,-112,15125.0298512102,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19493,-276,-264,15124,-128,90,-111,15128.8217650946,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19494,-228,-172,15184,-118,104,-117,15186.6857477199,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19495,-292,-168,15048,-127,92,-105,15051.7703942094,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19496,-164,-320,15128,-124,88,-92,15132.2727969066,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19497,-308,-300,15152,-134,87,-94,15158.0990892658,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19498,-316,-152,15092,-116,86,-123,15096.0731317783,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19499,-284,-316,15068,-145,92,-108,15073.9887222991,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19500,-280,-316,15216,-127,94,-103,15221.8563913867,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19501,-256,-252,15184,-115,89,-119,15188.2486152947,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19502,-128,-248,15188,-122,87,-105,15190.5639131666,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19503,-252,-260,15008,-130,88,-106,15012.3671684382,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19504,-192,-272,15152,-118,88,-96,15155.6574255293,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19505,-240,-172,15132,-114,82,-91,15134.8805082828,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19506,-264,-180,15264,-138,75,-89,15267.3439733308,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19507,-236,-292,15260,-115,98,-118,15264.6179120213,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19508,-192,-276,15060,-131,100,-94,15063.7525205375,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19509,-300,-236,15184,-134,100,-88,15188.796924049,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19510,-224,-260,15156,-129,86,-75,15159.8849599857,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19511,-320,-288,15112,-111,99,-111,15118.1311014292,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19512,-208,-276,15020,-166,70,-125,15023.9755058373,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19513,-224,-172,15052,-109,125,-129,15054.6492486541,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19514,-300,-260,15048,-141,93,-90,15053.2356654641,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19515,-216,-364,15148,-120,96,-81,15153.9122341394,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19516,-288,-296,15156,-125,102,-97,15161.6257703453,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19517,-324,-412,15136,-116,100,-113,15145.0723339309,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19518,-328,-288,15036,-116,94,-96,15042.3343933048,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19519,-296,-256,15196,-107,108,-97,15201.0383855841,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19520,-248,-352,15152,-121,96,-112,15158.1170334577,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19521,-152,-288,15104,-136,78,-101,15107.510185335,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19522,-204,-372,14992,-139,112,-109,14998.0020002666,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19523,-252,-280,15068,-141,82,-100,15072.7080513092,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19524,-260,-192,15116,-135,74,-122,15119.4550166334,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19525,-244,-288,15064,-129,82,-104,15068.7284135059,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19526,-228,-256,15184,-133,90,-114,15187.8693699939,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19527,-324,-284,15116,-140,88,-127,15122.1390021386,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19528,-204,-296,15136,-147,98,-114,15140.2684256257,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19529,-248,-308,15088,-135,99,-104,15093.1809768518,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19530,-264,-264,15040,-144,100,-122,15044.6333288651,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19531,-288,-292,15220,-143,106,-105,15225.5248842199,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19532,-256,-188,15176,-132,120,-100,15179.3233050752,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19533,-204,-320,15080,-112,80,-128,15084.7743105424,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19534,-224,-324,15128,-121,110,-115,15133.1271057901,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19535,-236,-280,15032,-134,70,-93,15036.4596897009,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19536,-308,-232,15244,-124,90,-122,15248.8761553106,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19537,-224,-296,15188,-119,87,-114,15192.5355355846,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19538,-316,-184,15040,-125,69,-93,15044.4445560479,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19539,-272,-284,15100,-131,116,-123,15105.1196618895,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19540,-268,-344,15116,-132,85,-115,15122.2887156673,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19541,-216,-340,15080,-123,87,-99,15085.3788815528,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19542,-272,-276,15112,-121,100,-104,15116.9674207494,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19543,-252,-260,15032,-119,100,-85,15036.360197867,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19544,-176,-204,15064,-119,101,-113,15066.409260338,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19545,-288,-236,15088,-148,87,-109,15092.5936803453,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19546,-296,-288,15096,-131,74,-124,15101.6481219766,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19547,-324,-296,15116,-117,101,-100,15122.3691265621,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19548,-272,-296,15080,-130,114,-90,15085.3571386295,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19549,-308,-232,15208,-148,65,-99,15212.8876943202,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19550,-240,-284,15268,-133,78,-82,15272.5269683835,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19551,-332,-324,15076,-119,84,-112,15083.1354830486,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19552,-204,-272,15060,-121,86,-104,15063.8374924851,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19553,-216,-284,15068,-144,107,-105,15072.223989843,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19554,-220,-256,15120,-124,77,-105,15123.7672555485,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19555,-164,-304,15028,-127,107,-131,15031.9691324856,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19556,-264,-264,15132,-131,97,-100,15136.6051676061,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19557,-272,-312,15112,-137,91,-109,15117.6675449621,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19558,-236,-268,15120,-116,94,-120,15124.216343335,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19559,-296,-252,15104,-135,93,-90,15109.0018201071,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19560,-216,-312,15156,-106,120,-114,15160.7498495292,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19561,-284,-228,15188,-114,61,-122,15192.3659776876,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19562,-192,-296,15120,-129,79,-100,15124.1158419261,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19563,-288,-192,15220,-134,97,-139,15223.9353650756,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19564,-324,-304,15096,-117,88,-74,15102.536475705,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19565,-288,-328,15140,-133,88,-122,15146.2908990947,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19566,-288,-260,15160,-129,77,-119,15164.9643586789,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19567,-272,-264,15124,-116,110,-123,15128.7493204164,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19568,-296,-200,15052,-122,86,-86,15056.2385740928,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19569,-220,-316,15088,-134,87,-101,15092.9122438315,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19570,-236,-240,15188,-105,91,-116,15191.7293288157,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19571,-276,-268,15128,-126,102,-116,15132.8908011655,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19572,-264,-272,15152,-119,84,-124,15156.7405467007,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19573,-252,-308,15004,-112,96,-101,15009.2765981576,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19574,-196,-224,15164,-150,81,-122,15166.9208476869,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19575,-224,-316,15156,-133,101,-93,15160.9487829753,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19576,-256,-280,15144,-127,92,-104,15148.7514997111,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19577,-208,-304,15148,-134,60,-100,15152.4778171756,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19578,-308,-208,15276,-130,94,-111,15280.520409986,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19579,-352,-272,15092,-129,79,-108,15098.5546328117,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19580,-280,-432,15076,-136,95,-128,15084.7870386028,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19581,-188,-356,15068,-109,115,-113,15073.3773256029,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19582,-296,-188,15000,-108,87,-102,15004.0981068507,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19583,-324,-268,15088,-144,90,-103,15093.8578236314,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19584,-268,-256,15248,-136,81,-112,15252.5035322074,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19585,-264,-324,15140,-144,91,-93,15145.7674615716,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19586,-180,-316,15040,-121,83,-115,15044.3961660148,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19587,-240,-240,15116,-130,73,-105,15119.8100517169,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19588,-308,-208,15148,-140,78,-104,15152.558595828,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19589,-224,-256,15060,-117,100,-110,15063.8412099969,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19590,-236,-308,14968,-130,88,-109,14973.0285513653,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19591,-140,-352,15168,-115,87,-101,15172.7297478074,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19592,-224,-320,15104,-127,68,-97,15109.0500032265,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19593,-268,-240,15200,-110,79,-109,15204.2567723648,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19594,-232,-236,15192,-140,99,-110,15195.6041011866,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19595,-224,-304,15108,-112,73,-126,15112.7183524342,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19596,-220,-248,15132,-100,83,-89,15135.631073728,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19597,-288,-352,15092,-128,82,-106,15098.8513470396,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19598,-196,-236,15212,-135,105,-121,15215.0930329065,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19599,-216,-256,15244,-135,98,-104,15247.6794299985,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19600,-268,-304,15068,-138,97,-104,15073.448974936,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19601,-176,-276,15084,-130,122,-92,15087.5514249331,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19602,-172,-244,15156,-128,97,-116,15158.9398046169,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19603,-248,-316,15124,-142,97,-88,15129.3336270967,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19604,-320,-340,14996,-107,117,-118,15003.2668442576,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19605,-208,-412,15180,-119,89,-90,15187.0144531438,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19606,-248,-244,15148,-125,99,-108,15151.994720168,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19607,-228,-280,15252,-130,90,-108,15256.2737259135,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19608,-344,-280,15128,-111,106,-84,15134.5009828537,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19609,-276,-216,15044,-105,85,-113,15048.0818711223,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19610,-208,-324,15076,-144,100,-119,15080.9156220702,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19611,-304,-180,15200,-131,96,-115,15204.1052351002,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19612,-180,-236,15144,-131,98,-113,15146.9083314055,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19613,-220,-364,15020,-103,112,-98,15026.0206308923,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19614,-300,-272,15152,-126,89,-115,15157.4103329032,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19615,-176,-256,15040,-123,92,-115,15043.2081684726,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19616,-280,-276,15084,-122,83,-104,15089.1229698747,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19617,-228,-308,15048,-129,108,-120,15052.8785287067,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19618,-324,-248,15108,-129,87,-118,15113.5086594741,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19619,-256,-224,15164,-121,96,-93,15167.814872288,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19620,-272,-196,15196,-137,111,-111,15199.6978917346,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19621,-276,-248,15128,-117,66,-121,15132.5498181899,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19622,-272,-212,15040,-130,107,-99,15043.9532038623,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19623,-180,-300,15128,-144,84,-106,15132.0449378133,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19624,-220,-240,15276,-134,110,-118,15279.4691007247,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19625,-284,-272,15036,-146,86,-105,15041.1414460472,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19626,-248,-328,15188,-116,99,-95,15193.565480163,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19627,-240,-340,15208,-142,100,-116,15213.6933057033,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19628,-300,-268,15232,-137,108,-84,15237.3110488695,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19629,-288,-176,15268,-108,71,-112,15271.730222866,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19630,-244,-264,15060,-108,99,-112,15064.2899600346,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19631,-296,-288,15164,-125,99,-94,15169.6228034846,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19632,-212,-284,15044,-136,95,-97,15048.173842696,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19633,-52,-200,15236,-131,81,-114,15237.4013532492,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19634,-248,-212,15100,-117,67,-122,15103.5243569175,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19635,-164,-296,15056,-147,76,-127,15059.8023891418,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19636,-312,-232,15104,-122,106,-110,15109.003408564,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19637,-252,-308,15144,-137,92,-103,15149.2278351076,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19638,-308,-276,15048,-105,96,-100,15053.6820744959,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19639,-252,-344,15072,-131,78,-86,15078.0311712107,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19640,-344,-352,15088,-137,68,-112,15096.0254371805,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19641,-224,-216,15104,-138,94,-122,15107.2051683956,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19642,-280,-264,15120,-115,82,-110,15124.8965616298,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19643,-208,-324,15188,-154,97,-106,15192.8793847644,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19644,-348,-260,15060,-111,77,-117,15066.2637704243,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19645,-220,-264,15120,-122,78,-104,15123.9047867937,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19646,-296,-272,15084,-132,81,-106,15089.3557185189,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19647,-196,-260,15068,-105,117,-107,15071.5175082007,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19648,-292,-232,15148,-120,88,-116,15152.5902736133,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19649,-204,-324,15084,-117,111,-101,15088.858406122,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19650,-344,-268,15220,-124,80,-110,15226.2457618416,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19651,-184,-240,15104,-127,107,-113,15107.0272390037,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19652,-212,-332,15056,-139,110,-110,15061.1521471632,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19653,-144,-360,15252,-136,99,-132,15256.9276068283,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19654,-224,-324,15160,-101,95,-104,15165.1162870583,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19655,-240,-280,15152,-137,92,-111,15156.4871919584,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19656,-304,-324,15152,-125,80,-100,15158.5123280617,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19657,-248,-252,15028,-131,91,-113,15032.1585941607,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19658,-240,-316,15136,-139,89,-131,15141.2004808073,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19659,-220,-236,15224,-106,81,-123,15227.4184286109,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19660,-260,-212,15224,-134,86,-108,15227.6958204451,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19661,-248,-308,15084,-116,85,-90,15089.18235028,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19662,-204,-356,15276,-105,91,-99,15281.5093495374,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19663,-292,-284,15132,-130,100,-124,15137.48142856,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19664,-352,-172,15224,-130,97,-106,15229.0401536013,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19665,-296,-280,15200,-135,77,-118,15205.460071961,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19666,-296,-184,15112,-143,99,-121,15116.0185234075,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19667,-256,-272,15068,-128,69,-101,15072.628967768,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19668,-192,-280,15196,-139,97,-102,15199.7921038414,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19669,-188,-232,15224,-157,77,-96,15226.9282522773,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19670,-204,-284,15120,-120,101,-104,15124.0428457473,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19671,-208,-236,15172,-124,86,-90,15175.2609203269,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19672,-272,-232,15104,-116,102,-113,15108.230339785,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19673,-220,-296,15060,-137,99,-112,15064.5151266146,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19674,-276,-156,15072,-138,96,-114,15075.3340261501,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19675,-280,-264,15132,-144,84,-109,15136.8926798072,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19676,-252,-380,15028,-123,84,-118,15034.9156299595,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19677,-248,-196,15244,-124,86,-94,15247.2770027963,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
19678,-264,-328,15048,-137,85,-117,15053.8893313323,#DIV/0!,#DIV/0!,0,0,0,,,,,,,,,,,,,,,,,
