time,ax,ay,az,gx,gy,gz,sw420
23:58:03:034,²ax,ay,az,gx,gy,gz,sw420
00:20:03:386,-236,-316,14984,-167,50,-114,0
00:20:03:638,-232,-448,15020,-131,51,-85,0
00:20:03:891,-120,-396,15152,-169,63,-125,0
00:20:04:144,-296,-464,14976,-147,68,-139,0
00:20:04:396,-304,-444,15156,-138,69,-111,0
00:20:04:648,-264,-288,15084,-148,50,-116,0
00:20:04:906,-3616,-2076,14824,-670,-1408,-105,0
00:20:05:154,784,-1816,14536,-185,-913,246,1
00:20:05:403,2852,812,12856,-806,57,664,0
00:20:05:657,-520,-404,15760,-19,-81,-130,0
00:20:05:909,-176,-572,16080,8,-110,-117,0
00:20:06:162,2604,680,15388,-84,-345,-902,0
00:20:06:416,-6952,-976,1724,-294,-4584,492,1
00:20:06:668,-44,-1456,15716,-75,-395,-127,0
00:20:06:916,4,40,13476,-139,-498,-125,0
00:20:07:175,-380,-1012,16080,-174,1340,-105,1
00:20:07:427,-388,-448,13800,-341,-1084,-101,0
00:20:07:674,432,-648,14652,59,607,-117,0
00:20:07:930,-520,-436,16460,-366,-262,-127,0
00:20:08:183,-2208,232,11744,-1201,696,-283,0
00:20:08:436,-508,-292,13528,-324,-1207,-114,0
00:20:08:685,-104,-688,15472,-64,655,-155,0
00:20:08:939,-36,-112,15560,-207,-522,-127,0
00:20:09:193,-388,-532,11984,-735,-2378,-207,0
00:20:09:444,2276,1028,16696,-1162,1513,-90,1
00:20:09:696,-1932,-304,14540,35,6204,-291,0
00:20:09:948,-92,-172,16216,-166,-154,-133,0
00:20:10:204,1420,-284,15040,-1032,-1164,-176,1
00:20:10:454,-1032,-156,12592,-30,-454,-102,0
00:20:10:705,-676,-476,14968,-131,-438,-95,0
00:20:10:956,-8,-280,14968,-432,-386,-163,0
00:20:11:210,-692,-412,15000,-113,152,-134,0
00:20:11:463,-280,-440,15304,-285,-514,-136,0
00:20:11:713,-288,-88,15368,-313,-26,-134,1
00:20:11:965,-232,-300,15192,-145,26,-83,0
00:20:12:220,-328,-380,14956,-176,-148,-113,0
00:20:12:472,-244,-388,14740,-199,-434,-116,0
00:20:12:723,-368,-360,15096,-221,88,-127,0
00:20:12:975,-352,-436,13624,-197,88,-120,1
00:20:13:227,-364,-372,14072,-206,9,-103,0
00:20:13:480,-2176,-612,18292,37,184,-103,0
00:20:13:733,-72,-160,14932,-373,-86,-185,1
00:20:13:986,-288,-232,14408,-177,-45,-109,0
00:20:14:237,-216,-276,15012,-159,34,-116,0
00:20:14:487,-248,-192,15116,-96,8,-113,0
00:20:14:743,244,-404,15316,-251,-201,-162,0
00:20:14:994,2144,4,16788,-335,-2186,-243,0
00:20:15:245,-164,-72,14936,-67,151,-117,0
00:20:15:499,-252,-268,14956,-183,-3,-152,0
00:20:15:751,604,-512,18036,-582,653,-125,0
00:20:16:004,-212,-316,15404,-70,225,-120,0
00:20:16:255,-1148,292,12772,110,76,-156,0
00:20:16:507,-1648,-264,14812,132,59,-86,0
00:20:16:760,-808,-252,15584,-38,-273,-90,0
00:20:17:016,-4860,-1012,20120,2563,-828,133,1
00:20:17:266,-472,-564,13340,-162,-132,-99,0
00:20:17:517,-356,-176,16512,-273,-50,-98,0
00:20:17:771,-672,-684,16232,-97,-126,-109,0
00:20:18:023,-2660,-324,12864,-500,160,-61,0
00:20:18:274,-388,-556,14412,-284,18,-150,1
00:20:18:528,-400,-244,14272,-355,608,-135,0
00:20:18:779,-940,-1060,14252,-25,-91,-48,0
00:20:19:029,-904,-640,16092,-277,278,7,0
00:20:19:283,-592,-216,16284,-66,837,-110,0
00:20:19:537,-1276,-640,14620,-259,-974,182,0
00:20:19:783,628,-8,13836,-41,-15,215,0
00:20:20:037,-4,-268,13836,360,943,-94,0
00:20:20:292,172,-336,16320,-163,-303,-91,0
00:20:20:544,472,-316,13396,-105,-348,-57,0
00:20:20:795,-4,-628,18148,-128,172,-142,0
00:20:21:051,-1444,-1284,15156,-16,-534,-133,1
00:20:21:300,-780,-376,13980,177,-203,397,0
00:20:21:549,-784,56,13016,21,307,-74,0
00:20:21:807,-1728,224,14948,-15,-3249,-211,0
00:20:22:059,-1588,420,18516,-835,-933,-216,0
00:20:22:313,-2416,-632,14992,-218,-124,-485,0
00:20:22:566,-1160,-128,13528,-740,-725,-155,1
00:20:22:814,-716,-740,14984,-590,54,-154,0
00:20:23:065,856,936,13368,526,2173,179,0
00:20:23:319,-144,-1504,20296,-13,-683,55,0
00:20:23:569,1448,-272,20536,49,778,187,0
00:20:23:823,-300,100,14216,-176,203,-35,0
00:20:24:076,-8,-776,14680,-208,-979,-184,0
00:20:24:328,-36,-708,15352,-276,304,-132,1
00:20:24:582,-344,-500,17232,-154,-350,-77,1
00:20:24:835,1504,-784,13112,-266,-749,-278,0
00:20:25:082,-20,12,13892,156,513,-153,0
00:20:25:335,120,-112,15444,-38,-31,-85,0
00:20:25:591,588,-788,12116,-323,-235,-258,0
00:20:25:842,560,-156,14220,-101,-107,-95,0
00:20:26:093,164,-184,14556,-47,256,-60,0
00:20:26:346,1556,668,12332,349,335,-137,0
00:20:26:600,164,-488,16472,-146,-105,-161,0
00:20:26:853,908,-560,14952,-233,-326,-243,0
00:20:27:105,1608,-304,12292,-214,454,-115,0
00:20:27:356,432,876,12456,-755,-796,-227,1
00:20:27:610,-188,1056,14912,-131,959,-142,1
00:20:27:860,552,264,13892,-152,139,-111,1
00:20:28:113,1364,892,15772,-319,-49,-189,0
00:20:28:366,2092,68,15948,-312,1260,-174,0
00:20:28:616,-636,16,10704,308,-1284,28,1
00:20:28:872,2572,-384,15364,-840,-1844,-22,0
00:20:29:125,-104,-2188,10932,-40,-726,-238,0
00:20:29:377,-4500,-536,18564,326,-1011,-96,1
00:20:29:627,-552,-400,14276,-26,-425,-72,0
00:20:29:877,884,628,15352,-218,486,-77,0
00:20:30:135,-532,-1076,16472,-272,-532,-102,0
00:20:30:383,-312,300,13420,-73,-969,-94,0
00:20:30:639,2008,1732,9356,1264,-3717,-164,0
00:20:30:892,2228,-2364,16444,-2443,-2633,86,1
00:20:31:140,756,-632,11392,31,-634,-117,0
00:20:31:397,-952,-5132,18628,421,-2319,-155,1
00:20:31:646,-468,-1028,16476,-38,-2,-157,1
00:20:31:897,76,-468,15172,-184,202,-119,0
00:20:32:151,100,-556,15268,-128,-39,-125,1
00:20:32:405,-316,-1196,15136,-158,273,-111,0
00:20:32:653,36,-264,14464,-221,497,-91,0
00:20:32:907,216,592,15984,-56,-174,-109,0
00:20:33:158,84,-616,15304,-185,77,-134,1
00:20:33:413,328,-716,15480,-129,-33,-126,0
00:20:33:666,-1032,124,10392,-218,-942,-71,0
00:20:33:917,-52,-3180,22288,622,-72,-119,0
00:20:34:168,-80,-384,15464,64,151,-104,1
00:20:34:422,-976,-540,15508,-240,333,-55,0
00:20:34:675,1080,-1384,22320,169,6939,-64,1
00:20:34:928,-1668,624,15516,85,-1267,-211,0
00:20:35:181,-4044,-28,7124,-783,-1079,-111,1
00:20:35:431,304,-1220,16368,69,-412,-119,1
00:20:35:682,1948,-96,12732,-47,570,-177,0
00:20:35:943,22780,-20996,32767,6789,24045,-3151,1
00:20:36:191,-6344,412,18472,-757,-1450,-130,0
00:20:36:439,536,372,15392,-168,-775,-88,1
00:20:36:695,-584,-704,14280,-463,-393,-129,0
00:20:36:945,400,-400,17400,-256,280,-118,0
00:20:37:199,-400,-892,17032,-367,132,-162,0
00:20:37:449,116,-192,14472,-152,82,-132,0
00:20:37:702,456,-612,15188,-141,488,-144,0
00:20:37:958,2988,-2252,14344,-551,-330,-162,0
00:20:38:205,1184,156,18024,83,964,-129,0
00:20:38:461,-428,868,15316,-525,-524,-136,0
00:20:38:712,-968,-388,15128,-231,-83,-71,0
00:20:38:968,-5184,-4032,15332,-1096,-156,-77,1
00:20:39:216,-320,-120,18752,-10,79,-112,0
00:20:39:467,-84,-36,15968,-322,223,-78,1
00:20:39:720,836,416,19804,1046,3971,43,0
00:20:39:976,296,3496,12708,-627,-1449,-127,1
00:20:40:230,-1556,-624,14172,-450,-1705,-168,0
00:20:40:478,-3812,980,16524,883,-2212,48,1
00:20:40:733,-1788,-1016,17544,198,1215,-50,0
00:20:40:981,152,-140,15716,-36,323,-68,0
00:20:41:236,-3160,-504,20848,561,-406,176,0
00:20:41:486,780,-2772,29820,2410,1297,6,0
00:20:41:742,-100,-108,16900,-296,-104,-111,1
00:20:41:993,-276,-248,14932,-288,-26,-113,0
00:20:42:246,-620,-24,15832,-148,-142,-111,1
00:20:42:497,-204,-572,15336,-124,18,-125,0
00:20:42:750,-424,136,14436,228,-1207,-133,0
00:20:43:003,-204,224,15000,-123,-401,-138,0
00:20:43:257,-1336,-2092,18728,239,-809,-146,0
00:20:43:510,-8744,-11628,5908,3562,-460,-483,1
00:20:43:758,496,400,13040,-368,-257,-167,1
00:20:44:009,-864,-660,12276,785,290,23,1
00:20:44:264,-112,-336,15104,-125,-61,-109,0
00:20:44:515,-108,-288,16988,310,2177,-70,0
00:20:44:769,-5020,-1268,17616,708,377,-39,0
00:20:45:020,-208,-900,12556,-1,-643,-109,1
00:20:45:274,-2020,728,6092,-712,-1204,-147,0
00:20:45:522,532,36,15860,-176,236,-93,0
00:20:45:775,80,-600,14140,-200,145,-35,0
00:20:46:029,-672,-704,16396,-293,88,-179,0
00:20:46:281,208,-272,14688,-263,440,-31,0
00:20:46:534,-56,-444,15528,-292,400,-102,0
00:20:46:784,40,-624,15172,-168,147,-92,0
00:20:47:040,-268,-696,14764,-137,135,-120,0
00:20:47:290,136,-116,11580,-254,-63,-58,0
00:20:47:543,-820,-476,13312,-192,12,-131,1
00:20:47:797,-536,-1080,13292,-123,-96,-81,0
00:20:48:049,-3248,440,16744,625,-2643,-90,0
00:20:48:300,-224,-336,14532,-104,77,-135,0
00:20:48:554,-660,-876,14400,315,-900,-314,0
00:20:48:802,116,76,14908,-41,-292,-94,0
00:20:49:056,-316,160,14060,130,242,-150,0
00:20:49:309,-720,576,16084,-529,396,-130,0
00:20:49:563,-572,-776,11876,143,-302,-103,1
00:20:49:815,-968,-904,16732,323,4615,-161,0
00:20:50:069,-1576,-284,16284,-35,2473,-192,0
00:20:50:318,-676,56,12352,433,1933,-126,1
00:20:50:574,-264,-1096,7756,-639,-2145,-144,1
00:20:50:825,-1748,-496,25908,-495,236,104,1
00:20:51:075,-708,-260,14184,-219,-116,0,0
00:20:51:329,464,-532,14520,-539,-2728,48,0
00:20:51:583,-1208,-792,16168,-327,-662,-38,0
00:20:51:835,-720,-1212,16632,-227,-732,-70,0
00:20:52:086,-888,292,20756,1641,-1104,15,1
00:20:52:338,3240,788,6972,-752,5445,-318,1
00:20:52:591,-744,356,15208,-275,-1574,-68,0
00:20:52:841,-52,-832,15576,-367,67,-164,0
00:20:53:094,-484,-236,15592,-51,143,-90,1
00:20:53:348,-304,-432,15048,-113,296,-106,0
00:20:53:601,-308,-448,14864,-135,140,-120,0
00:20:53:852,-284,-264,14824,-164,89,-134,0
00:20:54:104,-272,-432,14816,-134,61,-119,0
00:20:54:356,-380,-432,14892,-162,44,-114,0
00:20:54:609,-364,-404,14908,-172,41,-100,0
00:20:54:861,-376,-360,15012,-185,53,-130,0
00:20:55:113,-340,-344,15048,-150,71,-135,0
00:20:55:366,-332,-372,15112,-144,67,-107,0
00:20:55:618,-272,-320,14960,-142,83,-118,0
00:20:55:870,-316,-384,14944,-161,62,-134,0
00:20:56:123,-376,-348,15060,-149,60,-136,0
00:20:56:375,-344,-332,15004,-132,64,-142,0
00:20:56:627,-360,-336,14776,-153,64,-106,0
00:20:56:880,-260,-420,15076,-148,55,-114,0
00:20:57:132,-360,-432,15040,-147,68,-109,0
00:20:57:384,-296,-328,14948,-180,81,-128,0
00:20:57:637,-364,-408,14864,-132,69,-127,0
00:20:57:889,-364,-376,15032,-168,52,-115,0
00:20:58:140,-412,-400,14936,-157,58,-90,0
00:20:58:394,-348,-368,15136,-144,63,-109,0
00:20:58:646,-428,-276,15020,-138,69,-140,0
00:20:58:897,-396,-364,15128,-123,94,-89,0
00:20:59:151,-364,-392,15112,-150,62,-121,0
00:20:59:403,-332,-404,14884,-154,66,-121,0
00:20:59:655,-348,-312,14876,-153,70,-137,0
00:20:59:908,-356,-340,15236,-170,61,-122,0
00:21:00:160,-312,-296,14992,-142,65,-115,0
00:21:00:411,-336,-332,14796,-150,52,-92,0
00:21:00:665,-340,-260,14988,-165,79,-109,0
00:21:00:917,-412,-432,14892,-136,80,-101,0
00:21:01:169,-336,-284,14860,-178,58,-113,0
00:21:01:422,-340,-348,14828,-172,62,-126,0
00:21:01:674,-360,-356,14912,-157,60,-125,0
00:21:01:926,-492,-320,14996,-163,57,-124,0
00:21:02:179,-432,-292,14976,-152,64,-114,0
00:21:02:432,1648,-136,13504,-352,694,-116,0
00:21:02:683,340,-212,14764,-80,-460,-178,0
00:21:02:937,796,-368,13972,2008,-496,-255,0
00:21:03:186,152,-136,15040,149,461,-11,0
00:21:03:440,-752,-580,13072,-203,244,-93,1
00:21:03:693,424,448,11336,-346,6644,-219,0
00:21:03:944,-324,52,14700,-452,372,-126,0
00:21:04:195,-792,792,13612,98,-871,-15,0
00:21:04:452,-484,-400,13908,-224,-164,-130,1
00:21:04:700,-828,44,15256,-70,260,-136,0
00:21:04:954,-584,-232,14836,-183,20,-116,0
00:21:05:209,-2808,-608,13296,-1363,79,-382,0
00:21:05:461,1992,-524,14548,-190,2461,-129,0
00:21:05:713,-456,-956,11792,-141,-1054,126,0
00:21:05:967,-1028,-356,15832,-108,-463,-129,0
00:21:06:214,824,288,13908,-485,-860,-6,0
00:21:06:468,-496,-704,18920,-219,25,-116,0
00:21:06:720,212,-412,14184,-22,-232,-124,0
00:21:06:973,116,-36,16340,-244,-150,-118,0
00:21:07:224,-8,-296,14096,-22,-160,-119,0
00:21:07:480,-1256,-1256,13352,-375,-87,-132,0
00:21:07:733,1660,652,10908,-1302,-1499,-147,0
00:21:07:980,756,-208,14880,-59,34,-159,0
00:21:08:232,72,604,14232,-783,238,-750,0
00:21:08:492,-2764,1232,11284,-1451,-2216,-136,0
00:21:08:740,-1832,-628,15424,77,-367,-181,1
00:21:08:993,-1516,-728,15552,-548,846,-354,0
00:21:09:242,-856,296,15444,-29,-66,-78,0
00:21:09:496,-1008,768,19364,-85,138,-118,1
00:21:09:750,-356,-392,17768,-102,-338,-118,0
00:21:10:002,-636,-576,16600,-146,-54,-154,0
00:21:10:255,-384,-684,13516,-267,-775,-169,0
00:21:10:503,-328,632,9300,-75,-5102,22,0
00:21:10:756,24,-348,14880,-182,635,-83,0
00:21:11:011,-984,-204,14860,-63,4421,-209,1
00:21:11:262,-528,-256,14860,-30,-259,-58,0
00:21:11:515,-328,-960,13180,214,2564,396,0
00:21:11:769,-1412,-452,15544,-123,-385,270,0
00:21:12:017,-200,60,15620,-126,133,243,0
00:21:12:269,1072,-356,17920,142,86,83,0
00:21:12:523,204,-228,14128,-20,-55,-132,1
00:21:12:777,-408,-524,14536,-176,88,-130,0
00:21:13:029,-348,-292,14692,-156,38,-124,0
00:21:13:284,-480,-236,15304,-266,1413,-170,0
00:21:13:534,-3540,-124,14676,58,-105,-44,0
00:21:13:786,-396,-424,15052,-196,62,-125,1
00:21:14:038,-420,-568,15460,-62,229,-125,0
00:21:14:292,-928,-36,14040,-168,2403,-193,0
00:21:14:543,-500,-104,15712,-132,236,-100,0
00:21:14:795,-528,-588,15572,-202,-17,-136,0
00:21:15:050,-1304,-124,13996,-336,-416,-111,0
00:21:15:300,-948,948,16020,-379,-254,-138,1
00:21:15:551,-84,-512,15256,-130,148,-127,1
00:21:15:803,444,-480,14160,97,1730,-140,0
00:21:16:058,5032,-1252,15404,233,7502,-460,1
00:21:16:307,-528,-112,13812,48,703,-144,0
00:21:16:563,248,-1796,17492,175,-1394,-163,1
00:21:16:811,1944,-360,26668,447,-811,0,0
00:21:17:068,-1232,1268,13336,-950,-403,-116,0
00:21:17:318,-188,-120,15236,-228,44,-121,0
00:21:17:572,-372,-408,14788,-170,-171,-149,1
00:21:17:823,-2556,328,13568,165,1465,-231,1
00:21:18:074,1296,264,15552,-75,524,-124,0
00:21:18:328,164,-1352,15404,-45,-348,-105,0
00:21:18:579,-1752,148,16328,-62,280,-339,0
00:21:18:832,-508,-68,15612,-301,950,-130,1
00:21:19:085,-1272,620,15004,-29,-377,-193,1
00:21:19:337,1244,-736,15632,311,-699,-592,1
00:21:19:589,700,-1248,21400,-17,465,-724,1
00:21:19:837,160,8,14936,-104,-4,-115,1
00:21:20:093,-296,108,15892,706,3843,-146,0
00:21:20:345,532,-212,14468,-159,21,-178,0
00:21:20:597,-960,652,11524,-172,739,-54,0
00:21:20:852,2112,-672,13268,-388,-326,-713,0
00:21:21:107,-3584,-564,15404,-336,1043,-1213,0
00:21:21:358,-1608,1004,9636,-904,-1809,-186,0
00:21:21:607,-212,-168,14800,-157,-40,-97,1
00:21:21:859,404,-460,12980,167,-966,-109,0
00:21:22:111,172,260,15312,-494,692,-236,0
00:21:22:362,96,-332,14720,-136,398,-82,0
00:21:22:616,-588,364,20056,237,-312,-105,0
00:21:22:868,464,-96,15388,-193,776,-649,0
00:21:23:122,-228,-324,15528,-375,899,-138,0
00:21:23:375,-996,-1164,16668,-230,466,106,0
00:21:23:629,-1596,1408,10232,-147,-5068,105,0
00:21:23:881,-580,-1376,14620,-155,-204,-127,1
00:21:24:135,-1052,-1788,14204,-821,-2058,106,1
00:21:24:380,16,-548,10156,90,121,-111,1
00:21:24:633,-276,-48,13308,-144,77,-68,0
00:21:24:887,136,-352,13884,-164,387,-146,1
00:21:25:141,-668,-1388,17044,-379,596,799,0
00:21:25:393,3212,712,16300,-1062,476,5419,0
00:21:25:642,0,496,13968,375,-1678,-166,0
00:21:25:896,1536,-612,15672,534,566,-40,1
00:21:26:149,1988,436,17768,-146,-217,-35,0
00:21:26:399,724,200,14132,-117,917,-68,0
00:21:26:651,940,104,16420,-8,-2817,39,0
00:21:26:907,468,688,16944,-1403,1267,-276,0
00:21:27:159,-368,-360,16516,-280,940,-132,0
00:21:27:410,296,-2280,14564,774,300,-98,0
00:21:27:664,-492,-836,16320,-170,251,-121,0
00:21:27:915,-224,-436,16264,-287,74,-596,0
00:21:28:170,-140,-376,15192,109,-1336,-175,1
00:21:28:419,188,-76,13652,-887,962,-199,0
00:21:28:672,-48,-340,20080,-32,114,-234,1
00:21:28:927,-652,-360,14884,-91,-1118,-111,0
00:21:29:175,788,-524,9720,-83,-7017,61,0
00:21:29:430,1700,-468,13260,-313,-67,-24,0
00:21:29:683,-2384,404,15480,-186,967,-255,0
00:21:29:935,-232,-992,15552,-230,277,-164,0
00:21:30:187,-232,-200,15240,-88,102,-145,0
00:21:30:436,300,460,15676,-9,153,-189,0
00:21:30:692,-296,48,16604,-233,-1062,-101,0
00:21:30:943,596,812,16268,-400,162,-117,0
00:21:31:198,-852,-2144,15160,-683,3665,-42,0
00:21:31:448,788,344,17288,-123,2294,-152,0
00:21:31:704,-1168,-1300,15552,-936,1214,-15,0
00:21:31:954,876,-3736,20156,-1698,1533,20,0
00:21:32:206,-228,896,12396,-428,7563,-331,0
00:21:32:460,-756,-308,13204,-81,-1217,-107,0
00:21:32:712,-312,-264,15096,-268,-208,-140,0
00:21:32:962,-484,-500,15632,-151,24,-149,0
00:21:33:216,-420,-364,15416,-154,132,-120,0
00:21:33:468,-328,-360,14976,-149,104,-126,0
00:21:33:721,3420,-1080,16448,-494,2368,-71,0
00:21:33:972,1628,-632,12952,265,-143,-58,0
00:21:34:224,-348,-540,14344,-151,-85,-77,0
00:21:34:479,-2868,-836,16296,-97,-1146,-122,0
00:21:34:729,-280,-104,13448,100,603,-105,0
00:21:34:984,-5996,-2012,29704,2710,5517,141,1
00:21:35:234,-504,-648,17076,-46,-370,-307,0
00:21:35:483,168,1192,12852,441,599,-86,1
00:21:35:739,-2120,-268,12264,-514,90,-250,0
00:21:35:992,-1320,-712,15456,-29,-160,-114,0
00:21:36:244,-512,-452,17496,-35,-727,-137,1
00:21:36:491,72,-164,14532,6,249,-119,1
00:21:36:747,500,-108,13460,-522,201,-138,0
00:21:37:002,-368,-992,10920,-295,-3806,-20,1
00:21:37:252,-984,-120,15020,81,-606,-258,0
00:21:37:506,-120,-488,14892,-219,-417,-147,0
00:21:37:758,-396,-628,14260,-678,635,-106,0
00:21:38:009,1252,-156,14036,-6,3616,-189,0
00:21:38:266,-5540,-3580,21976,-2068,-3537,-49,1
00:21:38:516,3064,-2224,19752,-1890,5045,82,1
00:21:38:771,-1516,-1320,18244,-1131,-971,-182,0
00:21:39:017,-2652,396,18052,136,141,-66,1
00:21:39:273,2736,520,13252,-2059,-972,-582,1
00:21:39:524,428,-1188,12996,417,1923,-124,1
00:21:39:774,-164,-832,16312,37,186,-306,0
00:21:40:032,-252,24308,-4264,-1392,-197,-179,1
00:21:40:279,944,144,15048,116,-643,-158,0
00:21:40:535,-684,-244,18968,-140,-1125,-219,0
00:21:40:782,-172,908,16856,-154,29,-84,0
00:21:41:036,564,100,13276,-273,780,-448,0
00:21:41:291,1516,972,12868,-1127,8133,-448,0
00:21:41:544,-7260,760,32767,4302,-1663,212,0
00:21:41:796,3416,-1704,23528,1003,6120,-70,1
00:21:42:050,1588,-1560,14712,-101,-1200,-78,1
00:21:42:300,832,-644,14104,-168,2144,-161,0
00:21:42:552,-284,-80,14140,-132,-116,-115,0
00:21:42:805,-204,-400,14464,-129,-33,-114,1
00:21:43:057,-200,-348,14656,-165,-30,-123,0
00:21:43:308,-216,-388,14772,-163,41,-131,1
00:21:43:560,-240,-384,14892,-183,69,-137,0
00:21:43:813,-308,-316,14852,-145,72,-106,1
00:21:44:064,-300,-256,14916,-171,63,-90,0
00:21:44:318,-164,-312,14844,-146,73,-102,0
00:21:44:570,-324,-296,14972,-156,60,-110,0
00:21:44:821,-388,-336,14992,-170,74,-93,1
00:21:45:074,-268,-384,14852,-149,91,-134,1
00:21:45:327,-308,-308,15016,-177,50,-117,1
00:21:45:579,-376,-404,15088,-137,48,-111,1
00:21:45:832,-384,-352,14980,-151,89,-116,1
00:21:46:084,-252,-352,14860,-149,65,-123,1
00:21:46:336,-248,-360,14820,-133,70,-161,1
00:21:46:591,40,-28,12220,-1823,16642,-1025,0
00:21:46:838,344,-548,13308,-15,4,-176,0
00:21:47:094,-60,-1028,16124,-275,865,-100,0
00:21:47:346,1380,512,14508,-396,276,-295,0
00:21:47:600,920,-1612,7432,-552,-11441,716,1
00:21:47:854,19488,4168,25000,2693,10867,-852,1
00:21:48:107,-2564,-1708,1908,-1691,-9293,-83,1
00:21:48:363,-23904,20256,19952,-7108,-8399,-2182,1
00:21:48:609,1300,980,11536,-2170,8836,-723,1
00:21:48:858,224,-72,17584,2363,-187,289,1
00:21:49:112,2052,-772,10728,301,-2615,30,1
00:21:49:364,-320,-664,14420,-205,-32,-92,0
00:21:49:618,-160,-332,14904,-182,-104,-133,0
00:21:49:867,-1020,24,14668,19,-429,-95,0
00:21:50:122,-52,208,12488,-513,-1269,-114,1
00:21:50:373,-364,-536,14928,-189,11,-139,1
00:21:50:627,-612,-392,15860,-145,111,-112,0
00:21:50:879,-1660,264,10936,14,-3135,-138,1
00:21:51:133,-2724,3968,15244,-523,-3586,-83,0
00:21:51:385,-1264,-852,9800,-1965,487,-247,1
00:21:51:640,-1924,-1824,13296,-2156,-5633,-23,1
00:21:51:892,-4524,-488,4364,-1823,-3646,-195,1
00:21:52:141,5596,-3836,10184,281,-2603,60,1
00:21:52:394,4848,1800,18340,-1522,2054,-95,0
00:21:52:648,-3428,3992,7408,-346,-12873,794,1
00:21:52:899,-668,476,12340,-3245,9411,-736,1
00:21:53:151,4,-2956,15112,-2841,-1543,-255,1
00:21:53:406,5040,-2720,21156,-1996,3377,-538,1
00:21:53:655,-2548,540,5012,1627,-8714,395,1
00:21:53:909,-2492,360,17012,-3889,9945,-270,1
00:21:54:160,1244,-996,14972,-52,-489,-150,1
00:21:54:411,-540,-756,15212,-145,58,-135,0
00:21:54:664,-136,-392,14644,-121,188,-113,1
00:21:54:917,-320,-844,15168,-184,140,-123,0
00:21:55:168,-384,-452,15552,-175,-6,-135,0
00:21:55:418,-436,-328,15356,-59,230,50,0
00:21:55:672,-520,-628,14772,162,-1757,-8,0
00:21:55:924,408,-292,13448,-335,71,-131,0
00:21:56:175,-528,988,15068,203,814,-88,0
00:21:56:428,372,-104,14564,-75,652,-131,0
00:21:56:683,4044,608,15564,-108,1940,-188,0
00:21:56:932,940,-2768,18308,9,268,-175,1
00:21:57:188,2216,-476,13596,2140,10687,-22,1
00:21:57:442,588,1244,3800,-1110,-2561,-1144,0
00:21:57:693,1200,-652,17428,118,-407,-2298,0
00:21:57:941,-828,0,19924,-447,2957,-70,1
00:21:58:199,380,-9988,32767,4514,32767,-223,1
00:21:58:453,-5136,-3540,4328,-2271,-9078,-534,1
00:21:58:704,-2352,-1972,18892,4482,1283,-977,1
00:21:58:956,-1096,-856,7984,-943,-2069,-320,1
00:21:59:207,-716,-204,12232,-654,-709,-312,1
00:21:59:457,512,-152,14304,-346,-209,-78,0
00:21:59:713,-1420,-1120,13592,414,-1158,131,0
00:21:59:962,1276,452,15620,-40,-240,1211,0
00:22:00:215,-264,-272,15452,-223,-48,-154,1
00:22:00:466,-432,-228,15148,19,286,-105,1
00:22:00:719,-268,-424,15404,-175,66,-120,1
00:22:00:972,-384,-468,15136,-186,109,-124,0
00:22:01:224,-380,-372,15096,-151,79,-109,1
00:22:01:476,-308,-340,15016,-167,64,-113,1
00:22:01:728,-376,-372,14980,-155,81,-111,0
00:22:01:980,-292,-328,14992,-148,73,-98,0
00:22:02:235,344,-1336,21172,-295,-623,-188,0
00:22:02:487,-360,-688,15104,-169,-538,-115,0
00:22:02:737,-4092,-2444,19468,611,1320,6,0
00:22:02:991,-128,-640,15628,-32,185,-121,0
00:22:03:241,92,-116,16204,-139,392,-100,0
00:22:03:496,-96,-904,12888,-39,-3635,-280,1
00:22:03:748,-768,-632,13604,-982,569,-120,1
00:22:03:997,676,-516,12128,274,658,-35,0
00:22:04:249,-40,-376,11364,94,-1515,55,0
00:22:04:506,2072,-2812,18000,220,2179,-207,0
00:22:04:757,304,-292,13124,-148,-806,-125,1
00:22:05:008,736,-916,19076,-421,305,-129,0
00:22:05:261,244,1260,16428,-753,879,-130,0
00:22:05:516,-3592,-3040,14352,50,15197,-711,1
00:22:05:770,-4112,5788,23248,-2000,2735,-296,1
00:22:06:021,1092,-1852,11952,-135,-2008,-84,1
00:22:06:274,-320,7588,10280,-1847,17757,-458,1
00:22:06:528,1784,-2272,10864,-1411,19593,-976,1
00:22:06:774,300,-168,14552,-77,-218,-51,0
00:22:07:026,-196,-416,15064,19,458,-113,0
00:22:07:280,-420,-360,15560,-138,110,-126,0
00:22:07:532,-352,-404,15324,-146,37,-145,0
00:22:07:784,-324,-384,15076,-182,33,-137,0
00:22:08:036,-368,-332,14880,-161,49,-120,0
00:22:08:289,-312,-360,14848,-151,66,-121,0
00:22:08:542,-292,-428,15104,-162,68,-135,0
00:22:08:794,-376,-332,15112,-125,83,-134,0
00:22:09:046,-380,-264,14996,-164,69,-135,0
00:22:09:299,-292,-388,14872,-156,72,-108,0
00:22:09:551,-360,-212,14904,-156,62,-115,0
00:22:09:803,-420,-416,15044,-179,82,-106,0
