sample_id,RMS,Std,Kurtosis,Skewness,Crest_Factor,Shape_Factor,Energy,AR1,AR2,AR_Residual_Std,Corr_XZ,Corr_YZ,Band1_Energy,Band2_Energy,Band3_Energy,Band4_Energy,Spectral_Centroid,Spectral_Entropy
3675,134.60602764694457,128.78940173787592,2.2523779559148744,0.7719028910792294,4.017960484044303,1.3451410071038459,1449502.6143112,0.10996151006835445,0.27798957935632984,126.84154178696942,0.12582383601433866,-0.3327723940847511,0.4762789363399916,0.1592598050806979,0.12877318664527942,0.23568807193403107,0.8943703584351202,3.25900523360606
3715,112.07504150742037,104.84272745402993,-0.5707725286387664,0.10024590447817447,2.383744823168978,1.2038460060233627,1004865.1943112,0.3562418885095553,0.349857629253973,87.64184541070959,-0.30063401057553785,-0.45421380603540573,0.7139019917392444,0.08026828838518171,0.08965995692351372,0.11616976295205995,0.7476590814386374,2.7747943270238355
3755,134.49125402378402,87.1804880692922,0.322268357086283,0.09941565714944728,2.1946282094119183,1.1925453181054582,1447031.7927112,0.31242658341754687,0.40573635999787033,98.5431906177728,0.27361047317087506,0.0385869781608313,0.7892289753506402,0.06396590157194369,0.07662217486676023,0.07018294821065614,0.787304210045457,1.436159460085901
3795,136.1153812355165,82.31061596173363,-0.318627987639454,-0.11609501372000464,2.1684419300790063,1.1769026677277663,1482191.7607111998,0.3139717106959216,0.47656638385241723,90.72261587931627,0.2943201109397739,0.023790429339524313,0.8279260532770601,0.038995372893448996,0.052946481072827276,0.08013209275666336,0.8014812232670692,1.2527319760665179
3835,122.80758457395862,76.45192934125339,0.03211975560020264,0.08950494554362338,2.3708494960620135,1.172737584169797,1206536.2263111998,0.31548708051095453,0.40793544306010243,90.87283391367214,-0.03674667167844163,-0.05809831450705648,0.7955315154701932,0.075852894311955,0.04666515031731631,0.08195043990053544,0.8186394135340908,1.2984556175516917
3875,120.51810029572322,81.74374593814501,-0.2484982910741067,0.17729010650854032,2.415888561845267,1.1923756338829083,1161968.9999112,0.29781798887176714,0.3558921074745437,95.21579309346059,-0.22638660846029782,-0.033004805467833444,0.7435554101981077,0.07290498659012991,0.08461224252620102,0.09892736068556132,0.8399365596787932,1.5767231937260402
3915,120.71245767894048,81.04757861898159,-0.5485667921852628,0.013536745426174585,2.4119987745933726,1.2103701540971517,1165719.7951111998,0.22280765978423367,0.4411852962208303,90.69764086506103,-0.2019010792971224,-0.12027938782815964,0.7620328365278312,0.040709907751398086,0.0859548366578313,0.11130241906293943,0.842418878326073,1.5492327116861793
3955,121.0655050329779,79.95334577114332,-0.5212239682737869,-0.08596910476059472,2.404964980903923,1.2150319904435383,1172548.5207111998,0.2797588527064582,0.4973670581303277,86.53644465150676,-0.07253998062957609,-0.11645326389722815,0.8096770842719261,0.04894883172091219,0.05024626107538486,0.09112782293177697,0.7919849072187568,1.4836116288815182
3995,263.24579191107694,259.0778840426176,1.2783300144691072,0.5653929610136686,2.3520159448889246,1.3987153658575164,5543867.7567112,-0.11273166204622491,-0.04361877068046495,258.01493640361093,-0.017489142806427386,-0.41747378962809395,0.15387408885870277,0.3735165414408229,0.21332382891912252,0.25928554078135185,1.0224102035996734,3.292904695786107
4035,350.4094543086559,350.39189131599494,-0.6496468963344739,0.029302064890916333,1.7669566057268586,1.2724992836112337,9822942.8535112,-0.10612226172463377,-0.09418815764526402,350.54848788943497,-0.01894254492423939,-0.2597182693937012,0.12990605500718072,0.34450843263345704,0.25510287334610143,0.2704826390132608,1.0237238654321998,3.166243258319035
4075,386.6155706886235,385.1563838235062,-1.0769857231285638,0.03984904249658363,1.6014830931331117,1.1920767388644056,11957727.959911201,-0.05346792638683396,-0.11897520961084115,386.05873772197293,-0.198917612935124,0.06473276527780215,0.1736816967734002,0.26646281589282456,0.36105812897200407,0.19879735836177123,0.9944817971680553,3.317083984485866
4115,394.8857859924689,389.2702916997392,-1.0497592111129668,0.21008997145178088,1.567942736768073,1.1841585489506843,12474782.7183112,-0.10255718411075232,-0.14529428688580243,371.3149204016573,-0.4202522939509396,0.22107379189872992,0.22740219409621953,0.18748557394618826,0.43067035348995464,0.1544418784676375,0.9852218503375365,3.283178692914243
4155,331.1561836639775,326.3252365355766,-0.09940260730297767,0.43829637291728935,1.8696866631005444,1.2992408809067193,8773153.4383112,0.0164597441584805,-0.02947766152899095,320.0413585134242,-0.5759837780092777,-0.16886601918428926,0.25142158906280293,0.23727624027030972,0.32680101444575865,0.1845011562211288,0.9666370676873707,3.3171852477771173
4195,217.77928553673328,210.6127667070541,3.7949487841989784,1.1604989740157579,2.8430541429767024,1.4599791687586714,3794225.3767112,0.15550525839369012,0.12735917403421537,210.1387438615157,-0.5896902888496253,-0.600792167628227,0.45722202581969634,0.20619086876490425,0.16179598697104214,0.17479111844435727,0.8741178446499078,3.3133415620638695
4235,223.07025281038707,217.7987545878075,3.26997404331454,0.7468800284533669,2.7756202012556823,1.4866375650283716,3980827.0151112,0.15567754498283082,-0.07498137252894167,218.2264152536717,-0.3690092038701695,-0.45876723307957407,0.3141832130435245,0.2660688506810292,0.24099843661721654,0.1787494996582299,0.9175077775900123,3.224707887843919
4275,337.4257319305835,334.4104925088326,-0.41543295436990224,0.19511945426998528,1.8349468976692986,1.2678525241142986,9108489.9655112,-0.022729936180488776,-0.042182545809679166,337.4844697516258,-0.43471147949322275,-0.31896254793828815,0.2478217059067802,0.23803095811682842,0.27378578018214383,0.2403615557942476,1.00480896838822,3.3047124741461316
4315,378.15499609140426,377.48453941850386,-0.9623499319775348,0.1013048290760027,1.6373135523778164,1.2170959346299297,11440096.0855112,0.025042570412184936,-0.07346767293195806,379.37361792943256,-0.4158434386791678,-0.2636782202055583,0.25260833655110443,0.24711253637153502,0.3017722308953386,0.1985068961820219,0.970165897472005,3.322309192751507
4355,355.66510785975333,351.4943491722164,-0.5079512461144549,0.32207824228538784,1.7408463363911815,1.299207618785183,10119813.5159112,0.19329638890104386,-0.21592028494009954,335.66482320878913,-0.2936808745120519,-0.17283661201735168,0.24847044647686273,0.33834668424042996,0.2560643534405861,0.1571185158421211,0.9125261430165628,3.2918067966180296
4395,360.3738783248447,348.0711996129528,-0.3291910114950021,0.46721036260233956,1.7180998325347894,1.259676953942978,10389546.5743112,0.18205464813114447,-0.03012125915358308,350.1206518858058,-0.32962426856630134,-0.15293238534943568,0.3675977289570293,0.2542938253716322,0.20545390494912308,0.1726545407222154,0.8819886031132302,3.2202680222305196
4435,330.33964415263574,323.1470872528484,-0.09740509412865084,0.43412128076620493,1.8743081884344654,1.2689438484828126,8729942.4399112,0.03788447707274684,0.13212677345785584,326.0088051528399,-0.4180610268115039,-0.22880170128307475,0.3453406439969419,0.14838484761093002,0.229251107058203,0.27702340133392495,0.944336404144856,3.3543917234469527
4475,270.9711309879523,258.5474762978746,1.035286445854351,0.3250196245668694,2.284960385788478,1.3397818199249343,5874028.3063112,-0.1539346963973117,0.25562746008935605,243.06767974523572,-0.3067056063386179,-0.24309633699720218,0.28233839125684473,0.16242383337921515,0.1508781074102843,0.40435966795365585,1.0211099780528647,3.005024184012857
4515,362.53029404298064,356.7358126120785,-0.5160783812207015,0.2547430852021594,1.7078801693919226,1.251375665714126,10514257.1279112,-0.10258397229857685,0.1547173304191529,354.53353741543157,-0.30157903375119816,-0.42830637324797727,0.25676496127061893,0.17319900270893013,0.21701779360407436,0.3530182424163765,0.9967370916942818,3.3112184379415983
4555,358.3797163050526,353.2944947207641,-0.4168328669662609,0.3189324921527101,1.7276599981255638,1.2649235991962486,10274881.6847112,-0.011553227787741887,-0.0654311371417271,347.7159594075629,-0.41398201528273165,-0.45474088333326323,0.27135029134581834,0.20941751082240376,0.2632038073285789,0.25602839050319903,0.9490187705539397,3.3315542138862506
4595,351.4475100479302,345.14517235505406,-0.3162041638745752,0.3332927025712101,1.7617376202647828,1.2910363515462013,9881228.1855112,-0.16632148965233226,-0.13129616718354262,337.896139577885,-0.27396716591986564,-0.3065683458191745,0.20320745784059865,0.19569908621853555,0.34847505114815724,0.25261840479270853,1.0170070079741367,3.2287188115321013
4635,305.43057173257887,295.74461533559656,0.6336628040935581,0.4483081552166193,2.027165442174218,1.3559614237952016,7463026.731911201,-0.16251702883759214,-0.0033748069887619097,280.90341063720257,-0.13594069251408142,-0.2614716521600522,0.25358673252856134,0.14450080247486688,0.31390076523885885,0.2880116997577127,1.0194057350142924,3.1907027927163734
4675,122.34056264743104,83.39950539421682,-0.31327426443513096,-0.270426821852466,2.576073651941474,1.2238852671092666,1197377.0615112,0.30726195526838185,0.4082969529761739,91.97090093373082,0.1844855184803985,0.02149327019995387,0.7755125787876772,0.060720842176730475,0.07532540447721661,0.08844117455837562,0.8184074400379056,1.5176039223209226
4715,113.53563629490962,82.587150937661,-0.3686596926465735,-0.3171260237825,2.529234955391903,1.24458162414646,1031227.2567112,0.23823107560922638,0.3395300358888576,91.25345439613837,0.0701196316387374,-0.02324514551546931,0.72090825402431,0.06955762285614266,0.10794156512768122,0.10159255799186596,0.809441553595158,1.7240336679217114
4755,113.02729784830743,84.41800755762955,-0.20908452193746552,-0.4281328177346995,2.7175585530847752,1.2686157833828635,1022013.6047112,0.4881713085829354,0.07140865307308979,85.53743170340184,-0.0035676422073936606,0.02739679249473063,0.7307707619742075,0.11405627611782039,0.10125126695385632,0.05392169495411573,0.7316130021456537,1.9387928668432959
4795,119.16319951599992,88.9830882808638,-0.806028363777008,-0.22249886354789367,2.577627163816631,1.2586002252436155,1135989.4495112002,0.439627777400164,0.14928627087098623,96.46455581232536,-0.012261480278758046,0.12116878523984137,0.7138936173083119,0.12229136351459292,0.09501826901927699,0.06879675015781818,0.7600327709462017,1.9597290995721282
4875,109.51697119118114,83.07803560508638,-0.8442217319267522,-0.22466293815901084,2.256803647065038,1.263782170537878,959517.3583112,0.341980013150763,0.2804201754941065,88.63570902315801,0.08028652615769911,0.13050737262229406,0.7267721521680709,0.07573548273199027,0.1031525279173563,0.09433983718258254,0.7911233671586956,2.0209389705407603
4915,271.2315417478026,263.9422474709193,1.1957790646958282,0.18879587485671226,2.2827665838934013,1.4487221054153274,5885323.939111199,-0.26120563287903864,0.14551925819660916,249.31510676927357,0.0715596610341565,-0.17421941315745296,0.20690905781240135,0.14330846896727664,0.22218212296372594,0.427600350256596,1.081289806963077,3.282739830251393
4955,380.1377592911417,375.2992272840433,-0.9749938630803676,0.20669218437599543,1.6287734771584037,1.1730165726319768,11560377.2831112,-0.1319727010562667,0.11237660317026472,373.29379345002,0.017644310477189416,-0.2690342964009594,0.2134237427046344,0.22455973324359674,0.19375952240505945,0.3682570016467095,1.0123220500961767,3.2692356684662425
4995,389.0683866351647,384.59057450748844,-1.1147992016238257,0.17513935074152698,1.591386813394415,1.1537845086833582,12109936.758311199,0.1561299166678846,0.015527740351543487,382.04341369453294,-0.03615671864262173,-0.3068925438354104,0.3404288528706453,0.32249165032774574,0.13499742665991618,0.20208207014169274,0.9095695262244479,3.0987437828025164
5035,389.81636030173235,381.5905528180696,-0.8825219209785038,0.2840326747268618,1.5883332847307632,1.201321676672085,12156543.580711199,0.07348017495104578,0.05624419415361288,385.0301765453059,-0.08562080697946557,-0.27987545170957523,0.29474794230587936,0.2639020788265111,0.2187691318498041,0.22258084701780534,0.954251972585689,3.2916193803289495
5075,400.6061326401407,391.28638808422664,-0.8575162512263121,0.3306853035180374,1.5455537236021981,1.2231556168199988,12838821.880711202,0.004509440893143313,0.1225671972447613,388.8472274948212,-0.17589990943720366,-0.20283469809529908,0.33171815011493117,0.17940783639268784,0.23580602911850082,0.2530679843738802,0.9462342761834547,3.339642078212777
5115,300.3849643688745,291.1886673619013,0.6928872095014325,0.2794465987743328,2.0612160175882304,1.4155387058531,7218490.145511199,0.1684814659098513,0.14082164438332714,283.50278995361066,-0.22190499129082747,-0.13638689691423286,0.4474067113717916,0.1885413362846407,0.1804654692630785,0.18358648308048922,0.9046209122686854,3.132637972850001
5195,113.1071491502195,79.24264950138908,-0.6167203924109916,0.022936920849521415,2.1498048693353806,1.2065408638425101,1023458.1751112,0.41909402875489027,0.17850378747984713,90.4182294724736,-0.055927531595918185,0.13371338470314068,0.7343222596168913,0.09613867972737884,0.12334749080176441,0.04619156985396541,0.7917147704317304,1.7080423357792387
5235,110.95661687745351,80.73968974426394,-0.5097753271992604,-0.03306245203857805,2.191471827843652,1.24247502701149,984909.6663112001,0.22142370010461462,0.40310271578763796,90.61107901732629,0.09672036176564935,0.043884402582587884,0.7055225051604354,0.06933566977159282,0.08674179007859821,0.13840003498937337,0.8679137362929595,1.771986599807891
5275,221.92292190959003,218.3778319793472,2.564560332733711,1.0486886745100115,2.789970025052041,1.4827359573096446,3939982.6615111995,0.10856526183232398,-0.013620511691105354,220.32167563079324,0.04906681842035846,-0.29672497998638103,0.3279175059874311,0.22959305423332538,0.21370029631246418,0.22878914346677928,0.9113413266612126,3.346325536752765
5315,314.49041395389145,313.94629715924344,-0.3702672502425681,0.2087693347125544,1.9687668447998552,1.3132997469983927,7912337.637511199,-0.04407713610793757,-0.030448709261470776,315.6670336411539,-0.11835436462220894,-0.12842250039543315,0.2686714586259087,0.19619123768088167,0.2705481147176421,0.26458918897556744,0.9846944971376248,3.333786497535307
5355,351.1211666346676,350.4830951700809,-0.4788994468425978,0.04062968042550217,1.7633750364131189,1.318360598340189,9862885.8927112,-0.013759884863560749,-0.2081991180343381,343.8102082888025,-0.15840111764156256,-0.10940353605195013,0.18842388205648744,0.3220837515140286,0.2847902552337043,0.20470211119577955,0.965018020806042,3.339134851551841
5395,406.2024669532301,396.4090690183563,-0.865481215912884,0.28049681500488494,1.5242603144287086,1.250987697457962,13200035.5327112,-0.017739686137346694,-0.07333971202787899,397.89227576054355,-0.1074269983142445,-0.2806345401467325,0.23318995659311822,0.2865313935198538,0.23957200311659632,0.24070664677043183,0.9712868320056479,3.252194688214632
5435,414.9845223967877,406.9810775699529,-1.1017768996344217,0.23555480205167442,1.4920033557488737,1.1887892431721245,13776972.306311201,-0.005928772172420057,0.11187556644117956,410.55053888437715,-0.1372113331509455,-0.3395284380104855,0.2997275587299658,0.19744957730523505,0.22822940149467366,0.2745934624701253,0.9568142940207132,3.340042692293747
5475,420.14705210067825,416.16498831593225,-1.2241190153667942,0.19465418246711086,1.4736704611020004,1.1653796953112248,14121883.6311112,-0.12929687700339434,0.05540259036996753,412.43654779554595,-0.25663637837698206,-0.4055207418293067,0.24346970868672344,0.16393132975841093,0.2870599363512853,0.30553902520358034,0.9938992987164426,3.369312696067383
5515,332.17165785010917,328.8499809943738,-0.22195921329640456,0.309145657200175,1.8639708878450003,1.3392590233748167,8827040.8223112,-0.3149026957812121,-0.044569430646075756,313.4409649737545,-0.2921449730005979,-0.4352876809846197,0.1564026241930589,0.12187044469398899,0.30742664465639763,0.4143002864565545,1.0821718534451723,3.146186151135238
5555,129.16439268966505,107.92756830393242,7.434614322523927,1.113928555247132,3.6917426704843312,1.3488611675991002,1334675.2271111999,0.10285779022630502,0.3346706183079093,106.6524111570351,-0.0006365659221148946,-0.028975103268686846,0.573646112448136,0.09037706247611216,0.1330454631555078,0.20293136192024389,0.9219612617616936,2.428009160508906
5595,111.09431533111854,84.12633357041064,0.6992639639435527,-0.34634160988460544,2.9448698524726895,1.261903896171372,987355.7519112,0.3084571470434711,0.28646637354484555,90.51732268889384,0.027293740790297106,0.17301793673322438,0.7120343073065976,0.07252541402629993,0.11761680237312913,0.09782347629397334,0.8183300531872157,2.011903385425638
5635,93.7845197721351,81.55413846028907,1.3159207054219246,-0.11165616766870753,3.488404064919626,1.2509400408304598,703642.8919112,0.19428838637454582,0.32395097226546027,82.79319206774676,0.0492044014107475,-0.046650716244428736,0.5645041241779527,0.15056471114450015,0.09208082099131239,0.1928503436862346,0.8570079517735925,2.6734317414401816
5715,90.92092255850686,82.29307382763145,0.07815952038622154,0.20156296499242737,2.4104275873216356,1.2564504027507473,661329.1327112,0.04883597192205186,0.2215862110195893,84.57988270229306,0.08480893400677957,-0.0879957887634891,0.4679277124616825,0.10674348211936581,0.1524139094660929,0.2729148959528589,0.930963829951998,2.9337603175587583
5755,91.98804399969596,78.80044416118477,-0.14392652114442184,0.08149191947117522,2.382465051659171,1.2529695952892388,676944.0191112,0.11360556782266923,0.2263105493142268,83.76783398219087,0.029196135694602107,0.0015418532366372017,0.5217519047635413,0.10484619072532023,0.17441928047266822,0.19898262403847009,0.9243813502552789,2.456483222700031
5795,147.03066496105498,136.57346008650435,8.786473705651579,-0.1509714243892832,4.211082770819133,1.5624905864129741,1729441.3151111999,0.6227549243560819,-0.2632796807844057,125.01684636485162,0.28821890536510864,0.013657382772926536,0.4563697061796701,0.32491744184308224,0.12144113894593804,0.09727171303130969,0.8105015351162277,3.086973510979508
5835,272.52152107474006,271.64752437671876,1.091529494388892,0.09430761213455235,2.271961119099898,1.5182028865252781,5941438.355911199,0.07592290038017073,0.050000252016452626,273.6878135165097,-0.20614999352275015,-0.15454237215036148,0.2661006809996753,0.3375483918179044,0.10734652473531348,0.28900440244710673,0.9497145578932172,3.353725250436563
5875,243.20251571250242,243.0429540225349,2.1447605163235597,0.1036233183665687,2.545854832898491,1.6300141461066324,4731797.0919111995,-0.012753540928497438,0.16188656534545395,232.628831022556,-0.3203131572509748,-0.1698031292979827,0.22538034512381033,0.3112228598626648,0.10627209447163369,0.35712470054189127,0.991540915407218,3.409302318636052
5915,227.5658830512386,222.74177313651788,2.119918216353585,0.4045745635620367,2.720787016480492,1.4638660074321135,4142898.4903112,0.05302789734554727,-0.002141266012725294,224.96898981723808,0.35240220787789406,0.15322346634171674,0.23604167471049067,0.30226702482565576,0.21224598223302463,0.24944531823082886,0.9581705775045868,3.375507165442229
5955,332.515403716715,330.8829664700194,-0.42101759754663437,0.17324935558676027,1.8620439627130867,1.2730421096948048,8845319.496711198,0.2531025416289654,0.027697282532819303,323.88021716643556,0.0919138596299201,0.09399173687980142,0.3741494867127555,0.24146874631632192,0.2241380806256125,0.1602436863453102,0.8916575889361035,3.3055630733691426
5995,347.6553650368278,347.5524564724007,-0.46388754342476757,-0.07588439752315883,1.780954250293918,1.3507802244424456,9669140.2271112,0.038086874034095795,0.14333948885363593,341.5449066890707,-0.10294436220066411,-0.30576438547412627,0.2992095129993439,0.216338839576759,0.2501738363441277,0.2342778110797694,0.9739874900270181,3.29773825137398
6035,290.4537381389505,287.53711064834744,0.639011079566524,0.19199247276404713,2.1316933428606353,1.4682250114146322,6749069.9199112,-0.3681536282693747,-0.052289092608277576,269.4257772012744,-0.25866045136755617,-0.5105829872713906,0.13075042766055334,0.15213352913050668,0.2956535106194378,0.4214625325895021,1.11669365842431,3.2364952247631
6075,266.8431426117036,260.08873485793265,1.5110642718967968,0.2622151266298921,2.3203080803943883,1.5142507803418366,5696421.020711199,-0.035155264489636705,0.02844367261203306,250.92680087102846,-0.4110926333378534,-0.24659755928182625,0.309948608571482,0.2602839834458493,0.2021061933832231,0.22766121459944574,0.9650782703473381,3.3211368452794847
6115,232.65484954947746,229.0568488388854,2.8828350369687294,0.2167227165434478,2.661273991058849,1.6120624906606171,4330262.3215112,0.07714107921360415,0.007039873838096742,229.8791880328386,-0.2781473000221447,-0.024924276233656346,0.29909666998470774,0.3051162014137361,0.18254390217448246,0.2132432264270738,0.9340076419759881,3.3570678611862483
6155,124.85532431134044,120.30269115859379,8.122376079945507,1.5893844326356297,4.684155066876961,1.4472416479397299,1247108.1607112,0.09848919632005833,-0.024200993825388824,121.1527442973889,-0.09510092293426486,0.2855597106322962,0.30593197875110334,0.2599733329611074,0.2631062632469193,0.1709884250408699,0.9234062274459969,3.2081670844807255
6195,263.70693255750786,263.61773460827703,0.6673580955371454,0.09056334064699603,2.3479030073080933,1.4435951513303868,5563307.702311199,0.14070620011061827,0.02136093892788552,264.1420045214963,0.06146420989678943,0.13079842947072437,0.2789645687360321,0.35577383336562235,0.11501418954159501,0.25024740835675063,0.9384830683975004,3.2475464960326197
6235,354.98980937329736,353.7487102449986,-0.6777153333405619,0.10008561217600873,1.7441579551055115,1.2659406901998749,10081421.180711199,0.19388167809207582,0.017415689557196707,343.3413766630964,0.005776857437046976,0.1118311758560352,0.2769769001639515,0.403483200961407,0.12657861980428786,0.19296127907035363,0.9117216459358604,3.182426337743739
6275,336.7994410608337,328.6685868774197,-0.5477085515858158,-0.01852569753763773,1.8383590484877974,1.261644620588576,9074709.0799112,0.12403780696621866,0.0671722886329401,331.72191229300944,0.0923598831438505,0.03376305077081404,0.28180095854459875,0.3311041298140534,0.19632912840976685,0.19076578323158094,0.90689342132852,3.1095372961630288
6315,242.52442513876824,239.73025987555266,0.8968389522550253,-0.6312237682506872,2.5529729619829973,1.395358923318473,4705447.743111201,0.019810629329074625,0.1016245630451218,232.8941187833992,0.3270047039679794,0.08972212563744882,0.27070422676692524,0.22983856124647248,0.15408405941506148,0.3453731525715409,0.9603573807305631,3.3531188737665953
6355,215.02007324640647,209.6946351245067,2.6287435009842843,-0.18771466751000992,2.8795372015810616,1.5026408508853353,3698690.5519112,0.04341158017280495,0.17970948883957866,196.86034831792745,0.2730778241872404,-0.06182736935858546,0.2581585358564855,0.346546836680145,0.08905788447414703,0.3062367429892226,0.9620231315410103,3.2784188039076008
6395,346.7639002533136,340.94514221499037,-0.42533054831454153,0.19262753028992072,1.7855327487882153,1.285688726188857,9619616.2015112,0.2719180183698725,0.13657763489852132,329.0807623508876,0.03037901936385605,-0.33559334363025134,0.47466011518099194,0.17210344632899832,0.207121630126422,0.1461148083635877,0.851687167730749,3.3504693761231263
6435,408.80604718972785,407.10617779640734,-1.1612736340155712,-0.03312186969321663,1.5145526937679956,1.1901194969129807,13369790.737511199,0.05730025747608821,5.221711636635508e-05,397.94023303593343,-0.013025965298651025,-0.3533584814982162,0.3263350675929878,0.11170282754158553,0.3968530981031011,0.1651090067623256,0.9385900886091761,3.1939857728153713
6475,422.11422789203635,414.0150933239029,-1.1965500210143,-0.2388392251088027,1.4668027256314486,1.1664601422713399,14254433.7111112,0.02258130352284409,0.10529445784180798,407.3474500873149,0.1490617568015962,-0.14262940592737583,0.33045819312165514,0.1181155546870593,0.23563010479510546,0.31579614739618,0.9747623611094469,3.3584661033757777
6515,363.6114577387379,363.16275965467605,-0.6786586673224284,0.029280821707599578,1.7028019519800375,1.3035618219983,10577063.375911199,0.12555008947582477,0.2129785389656214,342.34875292413284,0.2469225496944301,0.12714098911121022,0.3941689874812743,0.18086557532206327,0.17243897816304166,0.2525264590336207,0.9149239494910794,3.247047648222192
6555,287.7876942103154,278.64629909618395,0.9635772946715297,0.304238363949566,2.1514411924343912,1.4603432144102935,6625740.5551112,0.0721485601970499,-0.07911695865872408,273.7885873125689,0.12022592139344619,0.23844706339816138,0.3178339811821946,0.21724090904770674,0.250751956103373,0.21417315366672568,0.931751495492623,3.1659024897595804
6595,225.55072932466877,219.0996120489491,2.7379596891975986,0.7232672115971985,2.7450955350646584,1.4778463123072028,4069850.5199112,0.030049422198292496,0.009501269028649133,221.66997913076688,0.34079043540587545,0.1332831897954086,0.3232745984530365,0.2355111464940606,0.1718267704405264,0.26938748461237644,0.9582340971943175,3.2911897400270123
6635,97.82919987861497,82.0291259248811,1.5039549650971757,0.3542344796694392,2.6662969780329586,1.2573137044682552,765644.1879112,0.2739112221736495,0.22675103738844263,80.70566033544883,0.011746532828770797,-0.2976095621219219,0.5361180363688497,0.17526566141083688,0.14203628038083405,0.1465800218394795,0.8853913527862579,2.4814366544989515
6675,91.10449379086631,71.30355881721472,-0.22286814041808212,-0.12912330393779978,2.581193201507231,1.1963790346392975,664002.3031111999,0.2558170129868192,0.38865605403857995,73.01879272103048,0.013046685685307303,-0.12187562071568306,0.7163231701921502,0.09421307457291718,0.06535637524428034,0.12410737999065224,0.7805330823661695,2.047279250253003
6715,96.69586634851565,79.52469742161865,0.07224811302433576,0.09082749281897541,2.4733042789830066,1.2223256174898813,748007.2455112,0.32950151949669193,0.14698692984970577,84.08610966632108,0.09880227023080894,-0.014208324291893164,0.6338670412172087,0.13014300937318513,0.1526642196313646,0.08332572977824168,0.8201617811462627,2.3821173781681857
6755,85.72019370539243,76.12448686198154,0.23649928614516513,-0.0620800417472879,2.789987862389492,1.2880532795643471,587836.1287112,0.2613015572516774,-0.008157716511058885,74.82788562261992,0.11593246756325787,-0.04515288778983319,0.5087681907840087,0.1640432424930532,0.23363477639952224,0.09355379032341596,0.8388480565166442,2.8078233223766906
6795,86.1428701570246,76.36694311022276,0.4740647551238455,0.25675865472309534,2.517233284710397,1.2689648541208252,593647.5263112,0.3582531337249704,0.048913592879096274,76.15280233423329,-0.029694815530681384,-0.050331923424111635,0.5613838400338658,0.21208572625909977,0.09371998941064688,0.13281044429638775,0.8282469421292563,2.759571499902136
6835,96.71085476248258,84.46181089699652,0.4040937728127685,0.5921655088841993,2.2421650654658056,1.205354560676693,748239.1543112,0.2523026395813308,0.18836650067669636,87.28534391986125,0.03349507039621435,0.10767491348846688,0.5665369919636662,0.19995197189848957,0.08987402378088385,0.14363701235696033,0.8391701457650559,2.69226296057695
6875,91.49956769783122,76.49377425647135,0.0281838912676573,0.3824209088131189,2.151285573827367,1.227355217060083,669773.6711112,0.19834210137992175,0.3606521556450604,75.25136790092866,0.0018049512448188336,0.05679120337829353,0.6007942487821728,0.08626413802360405,0.12137564716705745,0.19156596602716566,0.8797427535500785,2.432976416337092
6954,90.62624381982297,77.17562762945306,-0.1371784950722823,0.03757945700721131,2.5506772680474143,1.2672638302863894,657049.2855112001,0.17442408186123265,0.3231684473035081,79.9273497620778,0.002311209859899845,0.15446302010589946,0.6043851635035884,0.09695549166874183,0.11424767203991068,0.1844116727877592,0.8870017091626111,2.521247465627876
6994,95.3184028867983,84.2359632223672,-0.3259746427006336,0.06672857794996996,2.4251172176508757,1.227453554413573,726847.8343111998,0.07439293667671246,0.16894316636298706,87.88221677481054,0.01997158618969145,0.30632913610267515,0.48124533648603507,0.10305407737526528,0.21246451744696307,0.20323606869173674,0.9260563728287505,2.7102125453507995
7034,95.74135558310212,77.64971023770791,-0.3543207241900257,-0.10639381063181591,2.581520791035928,1.234907845410128,733312.5735112,0.20395075697936893,0.24103528793313705,84.84401037561892,-0.07588374423433039,0.09923059779656612,0.5895237608566128,0.13884713877951382,0.13355943902412734,0.1380696613397461,0.9089380082752558,2.2612608274308146
7074,200.84544694587925,175.5042734522439,3.495714130688235,-0.6620897537531808,3.08275995007511,1.5076673449376443,3227111.4847112,0.21303926461414174,0.3531028567376009,174.27360959898456,0.13508969032389084,-0.28652826091881145,0.6373397236021333,0.07616721721505003,0.12643431252704337,0.1600587466557734,0.844368634570742,2.7458950330571206
7114,296.15690202811413,288.53464263412116,0.36526970113520774,0.2733083384787828,2.090642817235488,1.3675303002741985,7016712.8495112,-0.04661899770725794,0.14778534503495164,289.7017443433301,0.20916059524424754,-0.03044442771765493,0.3220948200542698,0.14653498546002475,0.2291517448261619,0.30221844965954336,0.968268451385558,3.2873634183726717
7154,361.0562554628987,360.53423901205275,-0.6892790235542341,0.08954635713655644,1.7148527151427566,1.2687263664944954,10428929.568711199,-0.164107767808464,0.02280157217868884,359.40380740029065,0.28669194122860825,-0.033016627510770294,0.17796980647744998,0.24358005162721144,0.18273782641945677,0.3957123154758817,1.0494602737550014,3.238902496904724
7194,369.41801175482766,365.6816067291326,-0.8135818883728008,0.1396656448435919,1.676037118652326,1.2338499574989783,10917573.3927112,-0.005179350007688187,0.04571630700925038,364.09515703942543,0.298234639968368,-0.14077176904324998,0.2633879962524763,0.284402122294394,0.16245172027953855,0.28975816117359127,0.9558053173630683,3.2882554523431935
